iter	Passed	Remaining
400	19741	226414
401	19792	226379
402	19836	226270
403	19883	226201
404	19930	226129
405	19981	226101
406	20031	226053
407	20079	225992
408	20128	225935
409	20171	225819
410	20216	225727
411	20270	225726
412	20317	225660
413	20365	225591
414	20415	225551
415	20462	225483
416	20514	225459
417	20562	225405
418	20611	225353
419	20660	225296
420	20706	225210
421	20752	225133
422	20801	225076
423	20853	225057
424	20899	224982
425	20947	224913
426	20994	224840
427	21043	224790
428	21086	224677
429	21133	224607
430	21184	224574
431	21239	224592
432	21287	224529
433	21336	224476
434	21384	224418
435	21434	224377
436	21478	224274
437	21523	224176
438	21574	224153
439	21621	224075
440	21671	224035
441	21720	223991
442	21767	223915
443	21812	223826
444	21859	223751
445	21911	223728
446	21961	223691
447	22012	223667
448	22059	223588
449	22110	223562
450	22153	223455
451	22204	223418
452	22251	223352
453	22301	223313
454	22342	223177
455	22384	223058
456	22430	222980
457	22485	222986
458	22529	222891
459	22573	222791
460	22616	222683
461	22658	222558
462	22715	222594
463	22759	222496
464	22805	222418
465	22851	222336
466	22901	222292
467	22945	222195
468	22989	222101
469	23035	222021
470	23084	221969
471	23127	221871
472	23173	221790
473	23222	221739
474	23269	221672
475	23318	221625
476	23367	221575
477	23417	221537
478	23462	221447
479	23510	221392
480	23558	221330
481	23611	221317
482	23658	221256
483	23705	221189
484	23754	221141
485	23801	221065
486	23853	221048
487	23895	220934
488	23939	220844
489	23991	220816
490	24040	220767
491	24081	220652
492	24129	220593
493	24174	220502
494	24221	220443
495	24265	220346
496	24319	220339
497	24372	220333
498	24426	220325
499	24477	220297
500	24522	220215
501	24571	220163
502	24619	220108
503	24674	220113
504	24721	220048
505	24764	219945
506	24812	219883
507	24857	219799
508	24907	219759
509	24957	219728
510	25005	219669
511	25053	219607
512	25101	219556
513	25157	219566
514	25200	219463
515	25251	219429
516	25298	219370
517	25349	219337
518	25401	219314
519	25442	219194
520	25492	219157
521	25546	219155
522	25595	219100
523	25635	218975
524	25687	218959
525	25734	218891
526	25785	218859
527	25835	218821
528	25888	218805
529	25936	218749
530	25985	218695
531	26033	218644
532	26081	218586
533	26135	218581
534	26179	218489
535	26224	218404
536	26267	218306
537	26318	218275
538	26358	218150
539	26409	218118
540	26458	218071
541	26507	218026
542	26556	217979
543	26599	217879
544	26648	217831
545	26695	217768
546	26740	217684
547	26780	217566
548	26826	217494
549	26868	217394
550	26919	217356
551	26968	217310
552	27012	217220
553	27060	217170
554	27109	217118
555	27150	217007
556	27196	216936
557	27241	216861
558	27284	216766
559	27332	216705
560	27379	216644
561	27428	216594
562	27474	216528
563	27521	216459
564	27565	216377
565	27612	216311
566	27659	216253
567	27709	216210
568	27749	216097
569	27790	215985
570	27837	215924
571	27890	215907
572	27943	215890
573	27986	215795
574	28033	215738
575	28086	215716
576	28138	215699
577	28187	215652
578	28238	215618
579	28285	215555
580	28338	215534
581	28397	215566
582	28455	215591
583	28516	215630
584	28560	215549
585	28610	215507
586	28654	215420
587	28698	215335
588	28741	215247
589	28785	215161
590	28834	215114
591	28888	215104
592	28935	215037
593	28984	214992
594	29033	214944
595	29081	214892
596	29136	214884
597	29179	214795
598	29228	214751
599	29289	214790
600	29335	214723
601	29386	214689
602	29432	214618
603	29478	214545
604	29524	214476
605	29573	214433
606	29616	214341
607	29667	214306
608	29722	214301
609	29769	214239
610	29814	214168
611	29866	214138
612	29917	214110
613	29965	214054
614	30011	213984
615	30053	213886
616	30103	213846
617	30150	213788
618	30195	213707
619	30238	213621
620	30284	213550
621	30333	213503
622	30378	213426
623	30428	213392
624	30477	213343
625	30528	213306
626	30580	213283
627	30626	213214
628	30682	213213
629	30728	213150
630	30776	213097
631	30825	213045
632	30881	213045
633	30933	213024
634	30977	212940
635	31029	212915
636	31073	212832
637	31117	212752
638	31171	212739
639	31214	212647
640	31259	212571
641	31305	212504
642	31348	212418
643	31400	212395
644	31452	212368
645	31496	212282
646	31536	212177
647	31578	212081
648	31620	211989
649	31666	211919
650	31707	211824
651	31754	211760
652	31801	211698
653	31855	211688
654	31907	211658
655	31952	211589
656	32004	211563
657	32052	211508
658	32107	211502
659	32163	211497
660	32214	211468
661	32259	211390
662	32307	211340
663	32372	211396
664	32433	211426
665	32492	211443
666	32544	211415
667	32589	211346
668	32640	211308
669	32691	211274
670	32742	211240
671	32795	211216
672	32849	211200
673	32888	211090
674	32942	211076
675	32990	211021
676	33043	210999
677	33092	210949
678	33143	210919
679	33197	210904
680	33246	210855
681	33297	210818
682	33345	210767
683	33389	210686
684	33442	210665
685	33495	210639
686	33540	210566
687	33581	210467
688	33621	210363
689	33671	210327
690	33721	210284
691	33767	210216
692	33813	210149
693	33866	210130
694	33911	210058
695	33952	209956
696	33999	209898
697	34045	209833
698	34094	209788
699	34141	209724
700	34186	209653
701	34238	209623
702	34280	209535
703	34328	209483
704	34372	209403
705	34416	209325
706	34459	209240
707	34508	209195
708	34551	209114
709	34600	209067
710	34646	209002
711	34700	208981
712	34750	208943
713	34797	208880
714	34845	208826
715	34898	208804
716	34941	208723
717	34986	208654
718	35030	208575
719	35082	208546
720	35125	208460
721	35169	208387
722	35221	208355
723	35267	208290
724	35316	208246
725	35360	208170
726	35415	208157
727	35465	208114
728	35515	208073
729	35559	208000
730	35609	207958
731	35650	207865
732	35699	207814
733	35755	207810
734	35804	207760
735	35856	207731
736	35902	207672
737	35958	207660
738	36010	207635
739	36061	207599
740	36108	207536
741	36159	207502
742	36204	207431
743	36250	207370
744	36299	207323
745	36345	207259
746	36401	207250
747	36445	207176
748	36492	207117
749	36544	207088
750	36590	207019
751	36640	206981
752	36693	206956
753	36738	206888
754	36784	206822
755	36831	206762
756	36874	206684
757	36921	206626
758	36967	206559
759	37017	206517
760	37065	206467
761	37109	206389
762	37150	206297
763	37209	206306
764	37258	206262
765	37306	206209
766	37357	206173
767	37402	206100
768	37442	206004
769	37488	205944
770	37537	205894
771	37584	205836
772	37632	205787
773	37673	205697
774	37719	205633
775	37769	205591
776	37816	205531
777	37862	205471
778	37914	205441
779	37962	205388
780	38007	205319
781	38053	205255
782	38100	205197
783	38148	205146
784	38190	205058
785	38231	204973
786	38268	204860
787	38315	204801
788	38365	204760
789	38419	204740
790	38468	204696
791	38524	204687
792	38576	204653
793	38626	204611
794	38676	204574
795	38726	204531
796	38765	204430
797	38810	204362
798	38859	204314
799	38901	204233
800	38949	204180
801	39001	204151
802	39045	204079
803	39095	204037
804	39143	203981
805	39196	203960
806	39243	203902
807	39293	203857
808	39345	203826
809	39391	203764
810	39440	203719
811	39481	203633
812	39524	203553
813	39572	203499
814	39611	203401
815	39655	203332
816	39705	203291
817	39754	203243
818	39800	203183
819	39861	203197
820	39905	203125
821	39945	203033
822	39998	203003
823	40051	202980
824	40096	202911
825	40135	202814
826	40181	202755
827	40229	202701
828	40281	202669
829	40337	202661
830	40388	202621
831	40436	202572
832	40483	202514
833	40529	202451
834	40574	202387
835	40619	202318
836	40663	202250
837	40703	202155
838	40746	202081
839	40789	202004
840	40835	201943
841	40884	201898
842	40925	201811
843	40966	201728
844	41017	201691
845	41066	201645
846	41115	201599
847	41161	201537
848	41210	201491
849	41262	201458
850	41302	201366
851	41349	201311
852	41391	201232
853	41434	201155
854	41476	201074
855	41515	200983
856	41558	200905
857	41609	200871
858	41651	200788
859	41697	200731
860	41738	200644
861	41784	200583
862	41829	200520
863	41879	200478
864	41922	200405
865	41963	200320
866	42006	200244
867	42047	200160
868	42092	200096
869	42139	200040
870	42182	199965
871	42219	199865
872	42273	199841
873	42314	199760
874	42353	199666
875	42405	199637
876	42450	199570
877	42498	199519
878	42547	199475
879	42586	199382
880	42637	199347
881	42681	199278
882	42727	199216
883	42775	199168
884	42821	199110
885	42860	199016
886	42908	198964
887	42950	198886
888	43006	198873
889	43055	198827
890	43097	198750
891	43142	198689
892	43185	198613
893	43232	198561
894	43280	198507
895	43321	198428
896	43368	198374
897	43409	198292
898	43453	198222
899	43496	198152
900	43545	198104
901	43592	198052
902	43637	197986
903	43684	197931
904	43726	197858
905	43769	197785
906	43820	197749
907	43870	197705
908	43917	197654
909	43962	197590
910	44001	197500
911	44045	197433
912	44096	197398
913	44145	197349
914	44190	197287
915	44238	197236
916	44281	197166
917	44333	197134
918	44379	197075
919	44427	197025
920	44476	196980
921	44526	196941
922	44571	196876
923	44612	196798
924	44653	196714
925	44696	196644
926	44738	196571
927	44784	196511
928	44840	196497
929	44887	196443
930	44929	196369
931	44975	196307
932	45019	196241
933	45063	196174
934	45111	196125
935	45157	196069
936	45200	195999
937	45243	195924
938	45287	195861
939	45326	195773
940	45372	195713
941	45420	195664
942	45467	195613
943	45514	195557
944	45565	195520
945	45608	195449
946	45645	195353
947	45691	195296
948	45732	195220
949	45775	195147
950	45818	195078
951	45861	195008
952	45914	194981
953	45961	194926
954	46006	194864
955	46042	194765
956	46086	194699
957	46130	194633
958	46173	194565
959	46216	194494
960	46263	194442
961	46302	194354
962	46343	194278
963	46393	194235
964	46442	194193
965	46486	194125
966	46523	194032
967	46565	193959
968	46612	193904
969	46657	193845
970	46703	193789
971	46745	193712
972	46793	193665
973	46845	193635
974	46894	193588
975	46942	193539
976	46990	193494
977	47036	193436
978	47082	193379
979	47123	193301
980	47167	193236
981	47211	193171
982	47263	193139
983	47302	193055
984	47353	193018
985	47393	192940
986	47438	192879
987	47487	192834
988	47532	192774
989	47576	192710
990	47625	192665
991	47673	192617
992	47715	192543
993	47765	192502
994	47814	192457
995	47860	192404
996	47901	192327
997	47946	192264
998	47997	192231
999	48044	192177
1000	48089	192116
1001	48128	192035
1002	48175	191982
1003	48213	191892
1004	48264	191858
1005	48324	191858
1006	48371	191806
1007	48420	191760
1008	48471	191723
1009	48512	191646
1010	48561	191605
1011	48608	191550
1012	48647	191469
1013	48692	191408
1014	48740	191360
1015	48786	191303
1016	48832	191250
1017	48880	191199
1018	48928	191151
1019	48972	191090
1020	49019	191035
1021	49062	190969
1022	49111	190925
1023	49148	190835
1024	49194	190777
1025	49240	190724
1026	49280	190644
1027	49330	190604
1028	49376	190546
1029	49426	190508
1030	49471	190446
1031	49510	190365
1032	49558	190318
1033	49604	190262
1034	49653	190218
1035	49697	190154
1036	49736	190073
1037	49780	190010
1038	49828	189963
1039	49873	189902
1040	49921	189853
1041	49967	189801
1042	50015	189751
1043	50064	189708
1044	50109	189648
1045	50155	189592
1046	50199	189532
1047	50238	189447
1048	50285	189398
1049	50335	189358
1050	50377	189288
1051	50415	189202
1052	50466	189164
1053	50522	189146
1054	50566	189084
1055	50613	189032
1056	50657	188972
1057	50698	188897
1058	50740	188826
1059	50789	188782
1060	50835	188729
1061	50875	188653
1062	50912	188561
1063	50956	188502
1064	51004	188452
1065	51050	188399
1066	51090	188322
1067	51140	188280
1068	51179	188200
1069	51223	188138
1070	51269	188084
1071	51318	188038
1072	51358	187963
1073	51409	187926
1074	51452	187862
1075	51498	187805
1076	51541	187740
1077	51585	187677
1078	51628	187614
1079	51666	187531
1080	51709	187465
1081	51754	187407
1082	51806	187375
1083	51852	187320
1084	51901	187276
1085	51939	187192
1086	51987	187147
1087	52033	187089
1088	52080	187038
1089	52123	186975
1090	52164	186903
1091	52212	186856
1092	52262	186816
1093	52306	186752
1094	52350	186693
1095	52393	186627
1096	52445	186596
1097	52489	186533
1098	52528	186453
1099	52569	186383
1100	52616	186333
1101	52670	186306
1102	52717	186254
1103	52760	186192
1104	52810	186150
1105	52855	186093
1106	52905	186054
1107	52950	185996
1108	52997	185944
1109	53042	185887
1110	53087	185828
1111	53135	185784
1112	53173	185699
1113	53221	185653
1114	53263	185586
1115	53314	185548
1116	53371	185532
1117	53409	185452
1118	53452	185387
1119	53493	185316
1120	53541	185268
1121	53590	185227
1122	53633	185163
1123	53682	185117
1124	53729	185067
1125	53770	184998
1126	53819	184952
1127	53865	184900
1128	53907	184832
1129	53951	184770
1130	53993	184704
1131	54033	184631
1132	54083	184590
1133	54125	184522
1134	54168	184460
1135	54217	184416
1136	54267	184376
1137	54315	184330
1138	54357	184262
1139	54400	184196
1140	54443	184133
1141	54484	184064
1142	54534	184023
1143	54581	183973
1144	54636	183951
1145	54674	183869
1146	54719	183814
1147	54761	183745
1148	54806	183690
1149	54855	183646
1150	54901	183593
1151	54952	183554
1152	54998	183502
1153	55045	183454
1154	55097	183418
1155	55147	183379
1156	55202	183355
1157	55248	183303
1158	55290	183235
1159	55332	183168
1160	55378	183116
1161	55426	183069
1162	55466	182994
1163	55512	182942
1164	55557	182887
1165	55594	182804
1166	55638	182745
1167	55680	182677
1168	55725	182620
1169	55760	182532
1170	55809	182488
1171	55855	182437
1172	55907	182400
1173	55952	182347
1174	56012	182338
1175	56059	182288
1176	56105	182235
1177	56148	182173
1178	56196	182125
1179	56245	182082
1180	56287	182018
1181	56333	181963
1182	56370	181882
1183	56407	181799
1184	56449	181735
1185	56495	181681
1186	56544	181638
1187	56587	181574
1188	56622	181487
1189	56660	181409
1190	56705	181352
1191	56753	181306
1192	56795	181240
1193	56837	181174
1194	56885	181127
1195	56925	181057
1196	56978	181026
1197	57027	180982
1198	57074	180932
1199	57120	180881
1200	57169	180837
1201	57221	180804
1202	57270	180760
1203	57318	180715
1204	57365	180664
1205	57409	180605
1206	57455	180552
1207	57509	180527
1208	57558	180483
1209	57600	180416
1210	57648	180371
1211	57692	180311
1212	57740	180267
1213	57787	180215
1214	57828	180148
1215	57871	180087
1216	57919	180039
1217	57960	179974
1218	58013	179941
1219	58057	179883
1220	58108	179846
1221	58155	179796
1222	58199	179738
1223	58248	179695
1224	58300	179660
1225	58341	179592
1226	58390	179549
1227	58432	179484
1228	58485	179454
1229	58529	179395
1230	58574	179340
1231	58626	179306
1232	58676	179264
1233	58717	179197
1234	58767	179158
1235	58817	179117
1236	58865	179072
1237	58915	179030
1238	58950	178946
1239	58998	178898
1240	59032	178811
1241	59077	178755
1242	59131	178725
1243	59174	178665
1244	59222	178618
1245	59263	178552
1246	59314	178512
1247	59352	178439
1248	59396	178380
1249	59443	178331
1250	59483	178260
1251	59523	178188
1252	59571	178142
1253	59612	178076
1254	59657	178021
1255	59702	177966
1256	59739	177888
1257	59786	177839
1258	59836	177797
1259	59879	177736
1260	59922	177676
1261	59968	177625
1262	60017	177582
1263	60058	177513
1264	60108	177474
1265	60154	177423
1266	60200	177370
1267	60248	177323
1268	60289	177258
1269	60331	177193
1270	60379	177146
1271	60432	177117
1272	60474	177054
1273	60521	177004
1274	60572	176965
1275	60613	176899
1276	60654	176834
1277	60699	176778
1278	60740	176712
1279	60785	176657
1280	60821	176577
1281	60863	176514
1282	60913	176474
1283	60954	176408
1284	60998	176350
1285	61041	176289
1286	61087	176236
1287	61135	176191
1288	61174	176119
1289	61218	176062
1290	61265	176013
1291	61307	175949
1292	61350	175889
1293	61397	175841
1294	61444	175794
1295	61487	175734
1296	61543	175710
1297	61584	175643
1298	61630	175593
1299	61677	175544
1300	61722	175488
1301	61773	175450
1302	61811	175376
1303	61860	175334
1304	61902	175272
1305	61948	175219
1306	61995	175171
1307	62040	175118
1308	62085	175064
1309	62128	175003
1310	62176	174957
1311	62231	174930
1312	62287	174908
1313	62340	174877
1314	62385	174822
1315	62433	174776
1316	62467	174691
1317	62510	174629
1318	62550	174563
1319	62594	174504
1320	62637	174444
1321	62676	174375
1322	62726	174334
1323	62769	174276
1324	62807	174203
1325	62856	174157
1326	62899	174100
1327	62949	174059
1328	62994	174005
1329	63039	173950
1330	63084	173896
1331	63123	173826
1332	63162	173755
1333	63204	173694
1334	63253	173652
1335	63301	173605
1336	63350	173563
1337	63391	173496
1338	63436	173443
1339	63481	173389
1340	63522	173325
1341	63571	173281
1342	63611	173213
1343	63655	173158
1344	63689	173074
1345	63735	173022
1346	63782	172976
1347	63822	172908
1348	63863	172843
1349	63907	172787
1350	63955	172740
1351	64001	172689
1352	64045	172633
1353	64086	172569
1354	64135	172526
1355	64172	172450
1356	64211	172381
1357	64256	172328
1358	64303	172280
1359	64351	172233
1360	64401	172194
1361	64450	172152
1362	64487	172077
1363	64530	172019
1364	64571	171953
1365	64615	171897
1366	64656	171833
1367	64703	171785
1368	64741	171714
1369	64790	171670
1370	64835	171616
1371	64886	171580
1372	64931	171525
1373	64970	171458
1374	65009	171388
1375	65053	171331
1376	65105	171298
1377	65145	171232
1378	65188	171174
1379	65233	171120
1380	65276	171062
1381	65319	171001
1382	65365	170951
1383	65409	170895
1384	65457	170851
1385	65502	170798
1386	65546	170742
1387	65587	170679
1388	65630	170620
1389	65679	170578
1390	65726	170529
1391	65766	170464
1392	65809	170406
1393	65857	170359
1394	65900	170302
1395	65947	170253
1396	65994	170205
1397	66044	170167
1398	66089	170113
1399	66145	170087
1400	66190	170035
1401	66243	170003
1402	66290	169956
1403	66334	169898
1404	66380	169848
1405	66430	169808
1406	66473	169751
1407	66520	169702
1408	66572	169668
1409	66622	169626
1410	66662	169562
1411	66708	169511
1412	66755	169462
1413	66791	169388
1414	66834	169330
1415	66880	169280
1416	66927	169231
1417	66970	169172
1418	67013	169116
1419	67058	169062
1420	67103	169009
1421	67146	168953
1422	67193	168905
1423	67242	168860
1424	67284	168800
1425	67327	168743
1426	67368	168681
1427	67412	168626
1428	67456	168570
1429	67501	168518
1430	67549	168473
1431	67596	168424
1432	67640	168369
1433	67683	168311
1434	67729	168261
1435	67769	168197
1436	67817	168152
1437	67864	168103
1438	67912	168058
1439	67947	167981
1440	67996	167939
1441	68043	167890
1442	68089	167841
1443	68129	167777
1444	68174	167723
1445	68219	167671
1446	68266	167623
1447	68310	167568
1448	68355	167516
1449	68401	167465
1450	68445	167410
1451	68489	167356
1452	68536	167309
1453	68587	167269
1454	68619	167185
