iter	Passed	Remaining
527	29214	1077386
528	29272	1077447
529	29330	1077486
530	29384	1077378
531	29441	1077382
532	29489	1077071
533	29543	1076948
534	29601	1077002
535	29653	1076832
536	29707	1076705
537	29760	1076570
538	29821	1076725
539	29871	1076477
540	29918	1076123
541	29975	1076124
542	30026	1075918
543	30079	1075795
544	30136	1075806
545	30189	1075652
546	30248	1075719
547	30295	1075383
548	30350	1075310
549	30401	1075106
550	30458	1075111
551	30521	1075347
552	30576	1075253
553	30627	1075045
554	30686	1075117
555	30737	1074914
556	30797	1075039
557	30846	1074751
558	30896	1074532
559	30949	1074384
560	30998	1074111
561	31056	1074152
562	31112	1074115
563	31163	1073940
564	31223	1074017
565	31276	1073893
566	31329	1073751
567	31376	1073433
568	31429	1073284
569	31474	1072889
570	31530	1072855
571	31578	1072563
572	31623	1072172
573	31669	1071800
574	31730	1071938
575	31784	1071839
576	31840	1071819
577	31892	1071642
578	31947	1071591
579	32011	1071843
580	32069	1071858
581	32128	1071936
582	32180	1071791
583	32228	1071477
584	32281	1071371
585	32335	1071271
586	32383	1070972
587	32435	1070810
588	32484	1070548
589	32536	1070408
590	32602	1070685
591	32657	1070639
592	32714	1070641
593	32771	1070639
594	32819	1070372
595	32875	1070316
596	32926	1070148
597	32985	1070217
598	33048	1070396
599	33101	1070266
600	33159	1070333
601	33205	1069980
602	33254	1069697
603	33306	1069568
604	33364	1069600
605	33423	1069654
606	33476	1069545
607	33526	1069308
608	33572	1068978
609	33630	1069023
610	33694	1069238
611	33744	1069021
612	33807	1069208
613	33866	1069282
614	33923	1069293
615	33973	1069062
616	34029	1069018
617	34087	1069079
618	34142	1069000
619	34203	1069130
620	34269	1069407
621	34313	1069020
622	34366	1068890
623	34416	1068679
624	34475	1068726
625	34535	1068844
626	34585	1068633
627	34645	1068707
628	34705	1068803
629	34757	1068659
630	34811	1068552
631	34869	1068585
632	34921	1068433
633	34971	1068233
634	35025	1068143
635	35073	1067852
636	35134	1067987
637	35191	1067997
638	35239	1067708
639	35292	1067588
640	35342	1067382
641	35389	1067097
642	35439	1066884
643	35488	1066628
644	35545	1066647
645	35598	1066531
646	35650	1066380
647	35707	1066366
648	35759	1066234
649	35816	1066234
650	35866	1066036
651	35922	1065988
652	35966	1065610
653	36016	1065418
654	36066	1065207
655	36114	1064939
656	36169	1064891
657	36227	1064914
658	36279	1064765
659	36338	1064827
660	36391	1064700
661	36447	1064674
662	36512	1064908
663	36561	1064687
664	36616	1064643
665	36666	1064431
666	36724	1064455
667	36767	1064043
668	36823	1064031
669	36871	1063759
670	36924	1063659
671	36976	1063502
672	37023	1063233
673	37075	1063083
674	37135	1063184
675	37186	1063013
676	37236	1062793
677	37282	1062490
678	37331	1062267
679	37380	1062034
680	37435	1062005
681	37494	1062053
682	37554	1062145
683	37601	1061868
684	37654	1061761
685	37717	1061928
686	37775	1061957
687	37839	1062150
688	37899	1062231
689	37951	1062080
690	38008	1062089
691	38064	1062075
692	38124	1062137
693	38181	1062149
694	38242	1062257
695	38297	1062203
696	38350	1062085
697	38405	1062042
698	38458	1061914
699	38516	1061955
700	38567	1061785
701	38618	1061628
702	38669	1061454
703	38718	1061245
704	38774	1061212
705	38829	1061144
706	38879	1060958
707	38932	1060852
708	38982	1060653
709	39034	1060540
710	39090	1060489
711	39141	1060334
712	39194	1060239
713	39253	1060278
714	39312	1060328
715	39365	1060233
716	39426	1060340
717	39484	1060360
718	39535	1060211
719	39592	1060193
720	39643	1060044
721	39690	1059778
722	39744	1059692
723	39790	1059390
724	39833	1059027
725	39896	1059190
726	39946	1058984
727	39999	1058882
728	40052	1058780
729	40098	1058501
730	40149	1058331
731	40209	1058413
732	40264	1058362
733	40318	1058288
734	40366	1058054
735	40420	1057955
736	40472	1057835
737	40523	1057665
738	40585	1057805
739	40643	1057832
740	40697	1057747
741	40749	1057625
742	40812	1057782
743	40869	1057774
744	40922	1057664
745	40980	1057699
746	41029	1057483
747	41077	1057243
748	41132	1057205
749	41193	1057291
750	41249	1057272
751	41293	1056938
752	41343	1056755
753	41387	1056434
754	41441	1056348
755	41489	1056103
756	41547	1056144
757	41603	1056126
758	41654	1055967
759	41709	1055904
760	41768	1055960
761	41818	1055783
762	41867	1055585
763	41921	1055505
764	41975	1055411
765	42018	1055071
766	42067	1054858
767	42121	1054800
768	42165	1054468
769	42230	1054671
770	42288	1054677
771	42336	1054474
772	42383	1054209
773	42431	1053998
774	42486	1053932
775	42533	1053693
776	42588	1053648
777	42644	1053620
778	42699	1053574
779	42755	1053534
780	42804	1053332
781	42861	1053330
782	42913	1053209
783	42965	1053103
784	43026	1053177
785	43077	1053051
786	43137	1053122
787	43186	1052914
788	43236	1052747
789	43288	1052616
790	43349	1052717
791	43405	1052686
792	43454	1052499
793	43505	1052352
794	43557	1052222
795	43615	1052244
796	43672	1052256
797	43729	1052240
798	43783	1052182
799	43843	1052255
800	43892	1052039
801	43942	1051877
802	43993	1051736
803	44048	1051675
804	44102	1051616
805	44150	1051403
806	44209	1051448
807	44263	1051362
808	44316	1051281
809	44369	1051183
810	44425	1051138
811	44481	1051111
812	44541	1051184
813	44602	1051283
814	44652	1051111
815	44708	1051095
816	44767	1051129
817	44817	1050964
818	44869	1050837
819	44916	1050618
820	44978	1050720
821	45031	1050633
822	45082	1050479
823	45132	1050309
824	45183	1050167
825	45233	1050016
826	45288	1049953
827	45334	1049711
828	45393	1049747
829	45444	1049601
830	45501	1049589
831	45566	1049784
832	45621	1049737
833	45673	1049623
834	45727	1049533
835	45774	1049308
836	45837	1049435
837	45890	1049359
838	45949	1049385
839	46002	1049296
840	46049	1049059
841	46113	1049222
842	46167	1049150
843	46219	1049018
844	46267	1048814
845	46322	1048776
846	46373	1048636
847	46419	1048383
848	46470	1048241
849	46526	1048215
850	46572	1047973
851	46626	1047883
852	46680	1047821
853	46731	1047684
854	46787	1047648
855	46843	1047627
856	46896	1047542
857	46952	1047512
858	47004	1047398
859	47059	1047345
860	47111	1047241
861	47163	1047127
862	47222	1047164
863	47281	1047195
864	47332	1047070
865	47394	1047161
866	47448	1047088
867	47499	1046961
868	47560	1047042
869	47611	1046906
870	47664	1046823
871	47721	1046817
872	47778	1046800
873	47828	1046637
874	47883	1046602
875	47945	1046707
876	47992	1046486
877	48043	1046343
878	48090	1046111
879	48145	1046066
880	48202	1046059
881	48258	1046047
882	48311	1045954
883	48368	1045939
884	48419	1045807
885	48472	1045724
886	48525	1045615
887	48579	1045554
888	48637	1045566
889	48692	1045523
890	48745	1045439
891	48806	1045518
892	48857	1045372
893	48909	1045259
894	48962	1045168
895	49006	1044878
896	49060	1044825
897	49115	1044771
898	49163	1044563
899	49224	1044659
900	49269	1044402
901	49326	1044390
902	49381	1044336
903	49427	1044092
904	49476	1043930
905	49529	1043834
906	49581	1043725
907	49625	1043440
908	49684	1043479
909	49732	1043287
910	49788	1043268
911	49841	1043174
912	49886	1042916
913	49942	1042887
914	49989	1042667
915	50036	1042464
916	50081	1042200
917	50136	1042169
918	50188	1042046
919	50242	1041994
920	50297	1041941
921	50350	1041843
922	50403	1041763
923	50461	1041775
924	50516	1041733
925	50572	1041710
926	50635	1041825
927	50685	1041667
928	50734	1041498
929	50785	1041382
930	50841	1041341
931	50898	1041350
932	50947	1041171
933	50999	1041068
934	51053	1040999
935	51111	1041009
936	51166	1040965
937	51217	1040848
938	51270	1040756
939	51323	1040671
940	51378	1040621
941	51435	1040609
942	51488	1040529
943	51541	1040431
944	51594	1040345
945	51646	1040243
946	51694	1040063
947	51751	1040045
948	51805	1039978
949	51863	1040008
950	51924	1040080
951	51981	1040060
952	52033	1039966
953	52086	1039869
954	52134	1039688
955	52187	1039599
956	52239	1039485
957	52293	1039421
958	52348	1039376
959	52399	1039252
960	52453	1039180
961	52514	1039264
962	52569	1039221
963	52623	1039156
964	52674	1039027
965	52722	1038849
966	52771	1038681
967	52823	1038580
968	52875	1038457
969	52929	1038393
970	52979	1038255
971	53031	1038155
972	53090	1038177
973	53137	1037983
974	53194	1037970
975	53239	1037732
976	53285	1037505
977	53340	1037461
978	53396	1037438
979	53449	1037354
980	53496	1037164
981	53547	1037029
982	53597	1036894
983	53651	1036820
984	53705	1036769
985	53757	1036657
986	53804	1036463
987	53860	1036436
988	53909	1036274
989	53963	1036202
990	54018	1036168
991	54070	1036057
992	54128	1036066
993	54173	1035831
994	54219	1035626
995	54276	1035607
996	54336	1035663
997	54393	1035657
998	54443	1035514
999	54504	1035594
1000	54562	1035588
1001	54616	1035532
1002	54667	1035418
1003	54719	1035314
1004	54777	1035327
1005	54826	1035154
1006	54883	1035157
1007	54935	1035053
1008	54996	1035130
1009	55056	1035162
1010	55104	1034987
1011	55163	1035025
1012	55216	1034945
1013	55271	1034898
1014	55328	1034879
1015	55380	1034780
1016	55433	1034711
1017	55487	1034637
1018	55536	1034483
1019	55586	1034338
1020	55641	1034304
1021	55692	1034176
1022	55746	1034125
1023	55810	1034229
1024	55865	1034190
1025	55913	1034010
1026	55967	1033960
1027	56019	1033855
1028	56067	1033672
1029	56115	1033498
1030	56169	1033442
1031	56225	1033424
1032	56278	1033335
1033	56332	1033266
1034	56385	1033186
1035	56440	1033136
1036	56488	1032973
1037	56540	1032877
1038	56595	1032833
1039	56647	1032720
1040	56698	1032602
1041	56748	1032472
1042	56803	1032433
1043	56859	1032403
1044	56918	1032433
1045	56970	1032333
1046	57029	1032355
1047	57074	1032130
1048	57131	1032130
1049	57176	1031896
1050	57228	1031807
1051	57286	1031807
1052	57331	1031584
1053	57379	1031414
1054	57429	1031272
1055	57480	1031173
1056	57535	1031112
1057	57581	1030906
1058	57631	1030785
1059	57681	1030647
1060	57727	1030445
1061	57780	1030359
1062	57837	1030354
1063	57889	1030250
1064	57944	1030207
1065	58001	1030215
1066	58055	1030137
1067	58110	1030093
1068	58167	1030089
1069	58226	1030125
1070	58279	1030043
1071	58326	1029855
1072	58380	1029794
1073	58429	1029635
1074	58481	1029552
1075	58540	1029571
1076	58596	1029551
1077	58648	1029442
1078	58696	1029284
1079	58749	1029198
1080	58805	1029178
1081	58854	1029033
1082	58903	1028873
1083	58953	1028753
1084	59010	1028739
1085	59064	1028674
1086	59123	1028704
1087	59173	1028575
1088	59223	1028447
1089	59278	1028399
1090	59331	1028320
1091	59384	1028235
1092	59444	1028287
1093	59497	1028207
1094	59554	1028203
1095	59605	1028078
1096	59659	1028020
1097	59712	1027940
1098	59761	1027806
1099	59810	1027652
1100	59868	1027664
1101	59924	1027629
1102	59971	1027460
1103	60016	1027247
1104	60070	1027172
1105	60129	1027197
1106	60174	1026984
1107	60228	1026926
1108	60282	1026867
1109	60332	1026741
1110	60390	1026750
1111	60444	1026683
1112	60495	1026573
1113	60545	1026439
1114	60592	1026261
1115	60641	1026126
1116	60698	1026107
1117	60753	1026064
1118	60805	1025973
1119	60862	1025962
1120	60908	1025780
1121	60961	1025696
1122	61015	1025632
1123	61073	1025635
1124	61125	1025543
1125	61174	1025404
1126	61218	1025181
1127	61268	1025060
1128	61317	1024901
1129	61364	1024734
1130	61419	1024682
1131	61470	1024581
1132	61522	1024480
1133	61573	1024378
1134	61627	1024319
1135	61676	1024169
1136	61723	1024008
1137	61774	1023896
1138	61832	1023897
1139	61894	1023976
1140	61941	1023802
1141	61996	1023751
1142	62053	1023753
1143	62108	1023710
1144	62156	1023554
1145	62207	1023436
1146	62259	1023344
1147	62313	1023280
1148	62371	1023287
1149	62422	1023185
1150	62473	1023078
1151	62515	1022820
1152	62572	1022821
1153	62620	1022654
1154	62674	1022599
1155	62724	1022471
1156	62782	1022482
1157	62834	1022383
1158	62882	1022235
1159	62935	1022166
1160	62990	1022118
1161	63041	1022009
1162	63098	1021996
1163	63151	1021921
1164	63193	1021678
1165	63251	1021683
1166	63305	1021617
1167	63357	1021531
1168	63409	1021444
1169	63460	1021332
1170	63509	1021197
1171	63562	1021126
1172	63620	1021128
1173	63664	1020906
1174	63719	1020872
1175	63776	1020859
1176	63831	1020812
1177	63888	1020810
1178	63947	1020827
1179	63995	1020673
1180	64058	1020760
1181	64124	1020890
1182	64184	1020931
1183	64243	1020953
1184	64299	1020917
1185	64358	1020951
1186	64417	1020963
1187	64459	1020718
1188	64514	1020668
1189	64571	1020668
1190	64618	1020500
1191	64665	1020323
1192	64717	1020229
1193	64769	1020143
1194	64821	1020057
1195	64870	1019915
1196	64922	1019825
1197	64971	1019694
1198	65018	1019532
1199	65071	1019460
1200	65122	1019348
1201	65175	1019274
1202	65227	1019189
1203	65285	1019190
1204	65336	1019089
1205	65392	1019060
1206	65437	1018856
1207	65487	1018748
1208	65543	1018712
1209	65599	1018693
1210	65643	1018482
1211	65695	1018392
1212	65743	1018238
1213	65793	1018122
1214	65856	1018206
1215	65904	1018052
1216	65958	1017999
1217	66012	1017942
1218	66060	1017791
1219	66112	1017699
1220	66168	1017667
1221	66218	1017553
1222	66270	1017470
1223	66319	1017331
1224	66369	1017218
1225	66411	1016980
1226	66460	1016846
1227	66512	1016754
1228	66568	1016729
1229	66619	1016627
1230	66671	1016540
1231	66722	1016430
1232	66765	1016213
1233	66810	1016018
1234	66864	1015961
1235	66918	1015903
1236	66968	1015785
1237	67024	1015763
1238	67077	1015697
1239	67135	1015694
1240	67188	1015616
1241	67248	1015658
1242	67300	1015573
1243	67348	1015421
1244	67398	1015304
1245	67445	1015148
1246	67496	1015048
1247	67560	1015145
1248	67618	1015138
1249	67675	1015138
1250	67726	1015030
1251	67779	1014964
1252	67834	1014925
1253	67885	1014811
1254	67930	1014628
1255	67988	1014635
1256	68039	1014526
1257	68098	1014552
1258	68150	1014456
1259	68200	1014353
1260	68258	1014354
1261	68314	1014327
1262	68365	1014221
1263	68415	1014110
1264	68468	1014030
1265	68515	1013877
1266	68573	1013875
1267	68626	1013814
1268	68678	1013731
1269	68725	1013563
1270	68772	1013407
1271	68826	1013354
1272	68887	1013404
1273	68930	1013181
1274	68983	1013112
1275	69030	1012948
1276	69082	1012862
1277	69146	1012951
1278	69193	1012805
1279	69240	1012637
1280	69294	1012583
1281	69353	1012597
1282	69405	1012521
1283	69462	1012509
1284	69510	1012364
1285	69562	1012282
1286	69611	1012146
1287	69669	1012147
1288	69720	1012050
1289	69777	1012046
1290	69828	1011946
1291	69880	1011853
1292	69929	1011731
1293	69985	1011712
1294	70040	1011661
1295	70094	1011613
1296	70145	1011518
1297	70200	1011478
1298	70254	1011419
1299	70312	1011417
1300	70371	1011436
1301	70420	1011303
1302	70464	1011111
1303	70520	1011084
1304	70578	1011079
1305	70627	1010956
1306	70687	1010990
1307	70741	1010926
1308	70790	1010804
1309	70841	1010712
1310	70903	1010760
1311	70955	1010687
1312	71007	1010599
1313	71077	1010775
1314	71144	1010904
1315	71206	1010959
1316	71262	1010938
1317	71316	1010882
1318	71371	1010828
1319	71422	1010740
1320	71467	1010552
1321	71522	1010509
1322	71582	1010541
1323	71634	1010464
1324	71690	1010432
1325	71747	1010413
1326	71808	1010460
1327	71858	1010346
1328	71908	1010240
1329	71959	1010136
1330	72006	1009982
1331	72071	1010081
1332	72127	1010061
1333	72186	1010066
1334	72235	1009943
1335	72288	1009873
1336	72345	1009858
1337	72397	1009778
1338	72456	1009790
1339	72511	1009750
1340	72567	1009727
1341	72620	1009651
1342	72674	1009596
1343	72731	1009581
1344	72787	1009549
1345	72837	1009448
1346	72882	1009263
1347	72931	1009143
1348	72988	1009120
1349	73041	1009054
1350	73090	1008929
1351	73142	1008853
1352	73198	1008814
1353	73254	1008789
1354	73310	1008761
1355	73365	1008714
1356	73415	1008613
1357	73456	1008380
1358	73505	1008259
1359	73561	1008231
1360	73616	1008189
1361	73669	1008110
1362	73721	1008031
1363	73775	1007970
1364	73817	1007755
1365	73868	1007663
1366	73927	1007677
1367	73981	1007617
1368	74032	1007525
1369	74076	1007337
1370	74128	1007245
1371	74190	1007301
1372	74243	1007238
1373	74298	1007186
1374	74351	1007123
1375	74398	1006981
1376	74447	1006847
1377	74493	1006689
1378	74537	1006500
1379	74593	1006470
1380	74642	1006343
1381	74693	1006257
1382	74749	1006226
1383	74802	1006163
1384	74853	1006061
1385	74908	1006019
1386	74955	1005876
1387	75009	1005815
1388	75060	1005729
1389	75110	1005618
1390	75159	1005492
1391	75215	1005462
1392	75259	1005284
1393	75317	1005275
1394	75370	1005210
1395	75428	1005211
1396	75489	1005249
1397	75546	1005238
1398	75590	1005051
1399	75638	1004910
1400	75696	1004905
1401	75752	1004879
1402	75806	1004823
1403	75857	1004736
1404	75913	1004710
1405	75963	1004599
1406	76025	1004647
1407	76078	1004575
1408	76131	1004519
1409	76178	1004372
1410	76238	1004390
1411	76289	1004297
1412	76342	1004236
1413	76396	1004182
1414	76453	1004156
1415	76506	1004096
1416	76559	1004032
1417	76611	1003946
1418	76669	1003949
1419	76726	1003927
1420	76781	1003885
1421	76833	1003811
1422	76881	1003667
1423	76939	1003667
1424	76993	1003617
1425	77044	1003524
1426	77100	1003495
1427	77154	1003435
1428	77219	1003526
1429	77268	1003411
1430	77319	1003322
1431	77370	1003225
1432	77416	1003066
1433	77471	1003026
1434	77527	1002997
1435	77581	1002944
1436	77631	1002829
1437	77681	1002734
1438	77734	1002658
1439	77800	1002765
1440	77854	1002704
1441	77913	1002714
1442	77976	1002773
1443	78030	1002725
1444	78085	1002676
1445	78147	1002735
1446	78200	1002664
1447	78261	1002701
1448	78319	1002695
1449	78373	1002643
1450	78428	1002592
1451	78483	1002556
1452	78541	1002554
1453	78599	1002554
1454	78657	1002539
1455	78700	1002349
1456	78750	1002239
1457	78808	1002245
1458	78858	1002129
1459	78901	1001946
1460	78961	1001965
1461	79011	1001856
1462	79066	1001814
1463	79121	1001779
1464	79169	1001639
1465	79221	1001557
1466	79268	1001421
1467	79322	1001364
1468	79366	1001187
1469	79425	1001190
1470	79472	1001045
1471	79525	1000979
1472	79574	1000872
1473	79633	1000873
1474	79683	1000764
1475	79738	1000733
1476	79795	1000717
1477	79852	1000691
1478	79900	1000560
1479	79944	1000388
1480	79998	1000337
1481	80047	1000212
1482	80105	1000206
1483	80162	1000199
1484	80218	1000166
1485	80263	999999
1486	80316	999934
1487	80371	999887
1488	80430	999895
1489	80488	999889
1490	80552	999965
1491	80603	999877
1492	80661	999873
1493	80718	999855
1494	80764	999699
1495	80820	999670
1496	80874	999618
1497	80933	999623
1498	80994	999652
1499	81042	999518
