iter	Logloss
274	0.2224316191
275	0.2223870802
276	0.2223373277
277	0.2222918951
278	0.222244228
279	0.2221914538
280	0.2221491493
281	0.2221009716
282	0.2220560071
283	0.2219975937
284	0.2219486073
285	0.2218991527
286	0.2218505919
287	0.2218084364
288	0.2217606204
289	0.2217188266
290	0.2216636478
291	0.2216187684
292	0.2215731868
293	0.2215197103
294	0.2214757885
295	0.2214289514
296	0.2213814759
297	0.2213324682
298	0.2212879506
299	0.2212465824
300	0.2212063208
301	0.2211645696
302	0.2211284363
303	0.2210759813
304	0.2210236539
305	0.2209843499
306	0.2209415985
307	0.2208988259
308	0.2208566065
309	0.2208202391
310	0.2207697844
311	0.2207319274
312	0.220693049
313	0.2206459352
314	0.2205953741
315	0.2205520056
316	0.2205064665
317	0.2204675456
318	0.2204282415
319	0.2203732329
320	0.2203356738
321	0.2202938588
322	0.2202604919
323	0.2202178469
324	0.2201668389
325	0.2201279817
326	0.2200891033
327	0.2200502462
328	0.220012985
329	0.2199691058
330	0.2199292059
331	0.2198938813
332	0.2198543857
333	0.219816933
334	0.2197763735
335	0.2197440067
336	0.2196991486
337	0.2196582061
338	0.2196160931
339	0.2195779807
340	0.2195418687
341	0.2195042458
342	0.2194670059
343	0.219430447
344	0.2193926751
345	0.219349945
346	0.2193149608
347	0.2192796574
348	0.2192442263
349	0.2192051138
350	0.2191652352
351	0.2191292509
352	0.2190948838
353	0.2190582398
354	0.2190227448
355	0.2189900589
356	0.218959735
357	0.2189242826
358	0.2188846381
359	0.2188471429
360	0.2188117756
361	0.2187762594
362	0.2187404028
363	0.2187065038
364	0.2186745201
365	0.2186328753
366	0.2186021683
367	0.2185738873
368	0.2185469895
369	0.218510005
370	0.2184801918
371	0.2184455693
372	0.2184151391
373	0.2183823041
374	0.2183471071
375	0.2183181664
376	0.2182815011
377	0.2182499642
378	0.2182162143
379	0.2181853584
380	0.2181523319
381	0.2181182841
382	0.2180831509
383	0.2180450598
384	0.2180170767
385	0.2179834332
386	0.2179430226
387	0.2179099748
388	0.2178774165
389	0.2178518806
390	0.2178248338
391	0.2177913818
392	0.2177605472
393	0.2177308404
394	0.2177008357
395	0.2176605102
396	0.2176289095
397	0.2175900524
398	0.2175555364
399	0.2175219566
400	0.2174900367
401	0.2174605428
402	0.2174315808
403	0.2174011505
404	0.2173718906
405	0.2173267771
406	0.2172927718
407	0.2172622564
408	0.2172235695
409	0.2171949054
410	0.2171659009
411	0.2171334915
412	0.2171010822
413	0.2170786532
414	0.2170431582
415	0.217010068
416	0.2169761265
417	0.216936184
418	0.2169053282
419	0.2168785154
420	0.2168490853
421	0.2168154843
422	0.2167806916
423	0.2167522829
424	0.2167248956
425	0.2166900817
426	0.216660077
427	0.2166249438
428	0.2165980673
429	0.2165673178
430	0.2165366108
431	0.2165077978
432	0.2164736435
433	0.2164436176
434	0.2164147407
435	0.2163766922
436	0.2163485814
437	0.2163248756
438	0.2162927854
439	0.2162658238
440	0.2162383088
441	0.2162107513
442	0.2161844493
443	0.2161577856
444	0.2161288661
445	0.2160962866
446	0.2160630899
447	0.2160292548
448	0.2160048893
449	0.2159737142
450	0.2159485613
451	0.2159161094
452	0.2158867006
453	0.2158575683
454	0.2158325644
455	0.2157968993
456	0.2157637451
457	0.2157407628
458	0.2157199298
459	0.2156874353
460	0.2156653255
461	0.2156381936
462	0.2156071887
463	0.2155742899
464	0.2155417529
465	0.2155147061
466	0.2154846589
467	0.2154530795
468	0.2154245218
469	0.2154005393
470	0.2153684492
471	0.2153461478
472	0.2153222292
473	0.2152944376
474	0.2152651351
475	0.2152384927
476	0.2152104457
477	0.2151874208
478	0.215160523
479	0.2151329442
480	0.2151035566
481	0.2150757225
482	0.2150485267
483	0.2150152024
484	0.214984538
485	0.2149593213
486	0.2149247627
487	0.2148989714
488	0.2148646469
489	0.2148331526
490	0.2148082976
491	0.2147808891
492	0.214757013
493	0.2147346052
494	0.2147108568
495	0.2146838526
496	0.214655678
497	0.2146238432
498	0.2146019036
499	0.2145736013
500	0.2145501721
501	0.2145250618
502	0.2144971851
503	0.2144653078
504	0.2144357925
505	0.2144105545
506	0.2143841461
507	0.2143621214
508	0.214334798
509	0.2143104963
510	0.2142820237
511	0.2142557005
512	0.2142293559
513	0.2142008621
514	0.2141819442
515	0.2141544293
516	0.2141252971
517	0.2140988248
518	0.21407048
519	0.214049349
520	0.2140250686
521	0.2139996817
522	0.21397272
523	0.2139492482
524	0.2139188179
525	0.2138890047
526	0.2138662352
527	0.2138454022
528	0.2138224199
529	0.2137971606
530	0.2137682837
531	0.2137378747
532	0.2137127005
533	0.2136834832
534	0.2136583942
535	0.213637625
536	0.2136147065
537	0.213589128
538	0.21356389
539	0.2135343747
540	0.2135049446
541	0.2134768977
542	0.2134483613
543	0.213425613
544	0.2134001835
545	0.2133809677
546	0.21336122
547	0.2133379823
548	0.2133129358
549	0.213284059
550	0.2132559056
551	0.2132317103
552	0.213208728
553	0.2131821707
554	0.213161061
555	0.2131374402
556	0.2131128406
557	0.2130876239
558	0.2130631307
559	0.2130373607
560	0.2130112928
561	0.2129959926
562	0.2129765214
563	0.2129576036
564	0.2129375579
565	0.2129144692
566	0.2128869755
567	0.2128580135
568	0.2128380955
569	0.2128201991
570	0.2127930246
571	0.2127631263
572	0.2127343133
573	0.2127071388
574	0.2126868803
575	0.2126668134
576	0.2126446822
577	0.2126204444
578	0.2125886735
579	0.2125657337
580	0.2125379847
581	0.2125112145
582	0.212487232
583	0.2124661011
584	0.2124356282
585	0.2124101561
586	0.2123864716
587	0.2123593822
588	0.2123361446
589	0.2123125451
590	0.2122877966
591	0.2122581111
592	0.212237427
593	0.2122164024
594	0.2121857593
595	0.2121643943
596	0.2121375815
597	0.2121200256
598	0.2120957878
599	0.2120668258
600	0.212039928
601	0.2120191162
602	0.2119940697
603	0.2119761095
604	0.2119536804
605	0.2119281871
606	0.2119062262
607	0.2118851803
608	0.2118668583
609	0.2118413224
610	0.2118194253
611	0.2117963366
612	0.2117717583
613	0.2117428814
614	0.2117222612
615	0.2117012153
616	0.2116779564
617	0.2116500371
618	0.2116305447
619	0.2116080944
620	0.2115883466
621	0.2115641088
622	0.2115462123
623	0.2115190592
624	0.211497609
625	0.2114760524
626	0.2114497504
627	0.2114338969
628	0.211408744
629	0.2113846977
630	0.2113605237
631	0.211338882
632	0.2113085155
633	0.2112829796
634	0.2112598484
635	0.2112309076
636	0.2112057761
637	0.2111830704
638	0.2111533423
639	0.2111313176
640	0.2111158896
641	0.2110903537
642	0.2110668394
643	0.2110473895
644	0.2110254287
645	0.2110057447
646	0.2109857629
647	0.2109650149
648	0.2109440117
649	0.2109251364
650	0.2109025371
651	0.2108757031
652	0.2108540614
653	0.2108255037
654	0.2108037131
655	0.2107786879
656	0.2107591955
657	0.2107366388
658	0.2107105708
659	0.2106865671
660	0.210665202
661	0.2106424112
662	0.2106194289
663	0.2105978936
664	0.2105751454
665	0.2105493541
666	0.2105289467
667	0.2105064325
668	0.2104830033
669	0.2104612552
670	0.2104382729
671	0.2104191635
672	0.2103913081
673	0.2103751992
674	0.210351089
675	0.210329192
676	0.2103051244
677	0.2102858448
678	0.2102584149
679	0.2102327939
680	0.2102109607
681	0.2101853609
682	0.2101616125
683	0.210143482
684	0.2101179674
685	0.2100930699
686	0.2100662785
687	0.2100429557
688	0.2100205053
689	0.2099959483
690	0.2099714551
691	0.2099494091
692	0.2099272993
693	0.2099052745
694	0.2098796535
695	0.209860076
696	0.2098406687
697	0.2098212188
698	0.209800407
699	0.2097818935
700	0.2097644652
701	0.2097419511
702	0.2097259486
703	0.2097037962
704	0.2096856657
705	0.2096664499
706	0.209645021
707	0.2096243369
708	0.2096055467
709	0.2095787128
710	0.2095588373
711	0.209538366
712	0.2095121704
713	0.20948789
714	0.2094623754
715	0.2094346902
716	0.2094081116
717	0.2093841929
718	0.2093600402
719	0.2093368664
720	0.2093117348
721	0.2092943065
722	0.2092676853
723	0.2092482355
724	0.2092256149
725	0.2092095273
726	0.2091865875
727	0.2091661801
728	0.2091474963
729	0.2091274719
730	0.2091104054
731	0.2090953605
732	0.2090730165
733	0.2090465018
734	0.2090306482
735	0.2090054953
736	0.208977725
737	0.2089508485
738	0.2089274831
739	0.2089048625
740	0.2088805183
741	0.2088585574
742	0.2088316383
743	0.20881238
744	0.2087900999
745	0.2087735016
746	0.2087523067
747	0.2087277284
748	0.2087037885
749	0.2086820404
750	0.2086665274
751	0.2086468221
752	0.2086269254
753	0.2086065818
754	0.2085835144
755	0.2085605533
756	0.2085385499
757	0.2085188659
758	0.2085040551
759	0.2084811366
760	0.2084595588
761	0.2084392577
762	0.2084219784
763	0.2084016986
764	0.2083832702
765	0.2083609689
766	0.2083437747
767	0.2083150468
768	0.2082996188
769	0.2082817224
770	0.2082549097
771	0.2082348427
772	0.2082086259
773	0.2081905592
774	0.2081680025
775	0.2081486377
776	0.2081313159
777	0.2081107382
778	0.2080846916
779	0.2080616241
780	0.2080384928
781	0.2080180003
782	0.2079926772
783	0.2079688224
784	0.2079446696
785	0.2079243047
786	0.2079048123
787	0.2078842559
788	0.2078667425
789	0.207842526
790	0.2078173093
791	0.2077902199
792	0.2077683229
793	0.2077536184
794	0.2077315086
795	0.2077043128
796	0.2076813518
797	0.2076623701
798	0.2076380684
799	0.2076214914
800	0.2075985942
801	0.2075806765
802	0.207558822
803	0.2075351161
804	0.2075089631
805	0.2074924286
806	0.2074722552
807	0.2074521031
808	0.2074312275
809	0.2074125863
810	0.2073948176
811	0.2073820496
812	0.207361855
813	0.2073502787
814	0.2073348082
815	0.2073119323
816	0.2072930144
817	0.207267138
818	0.2072443259
819	0.2072249825
820	0.2072096184
821	0.2071915304
822	0.2071723146
823	0.2071513539
824	0.2071372453
825	0.2071214343
826	0.2071023888
827	0.2070792575
828	0.2070567221
829	0.2070346335
830	0.2070103744
831	0.2069878389
832	0.2069654737
833	0.2069392569
834	0.2069167214
835	0.2068983781
836	0.2068820564
837	0.2068671179
838	0.2068514559
839	0.2068300696
840	0.2068091514
841	0.2067833176
842	0.2067716562
843	0.2067565687
844	0.2067339907
845	0.2067136045
846	0.2066931332
847	0.206669704
848	0.2066505095
849	0.2066258461
850	0.2066127377
851	0.2065906491
852	0.206566773
853	0.2065425565
854	0.2065238088
855	0.2065042739
856	0.2064801637
857	0.2064582879
858	0.2064461797
859	0.2064243465
860	0.2064082588
861	0.2063878301
862	0.2063668906
863	0.2063495688
864	0.2063264588
865	0.2063112649
866	0.2062919002
867	0.2062732377
868	0.2062512981
869	0.2062371469
870	0.2062155478
871	0.2062052909
872	0.206181053
873	0.20616737
874	0.2061477925
875	0.2061232567
876	0.2061020619
877	0.2060844634
878	0.2060698228
879	0.2060570336
880	0.2060310083
881	0.2060111754
882	0.2059957474
883	0.2059732545
884	0.2059536983
885	0.2059423561
886	0.2059197142
887	0.2059014561
888	0.2058777928
889	0.2058563001
890	0.2058397868
891	0.2058193155
892	0.2057973972
893	0.2057736275
894	0.2057562631
895	0.2057380049
896	0.2057197893
897	0.2056985519
898	0.2056817195
899	0.2056628442
900	0.2056404365
901	0.2056248808
902	0.2056086442
903	0.2055875346
904	0.2055731706
905	0.2055522524
906	0.2055271208
907	0.2055045216
908	0.2054807093
909	0.2054671966
910	0.2054545563
911	0.2054364045
912	0.2054123369
913	0.2053961216
914	0.2053785444
915	0.2053567963
916	0.205343773
917	0.2053211099
918	0.2053035965
919	0.2052779542
920	0.2052600577
921	0.2052387991
922	0.2052194344
923	0.2051967287
924	0.2051828329
925	0.2051631064
926	0.2051443375
927	0.2051243344
928	0.205103246
929	0.205081966
930	0.2050567068
931	0.2050366823
932	0.205019552
933	0.2050045496
934	0.2049818227
935	0.2049603725
936	0.2049370923
937	0.2049227709
938	0.2049019378
939	0.2048815729
940	0.2048629743
941	0.2048434819
942	0.2048299904
943	0.2048096468
944	0.2047911332
945	0.2047727261
946	0.2047576599
947	0.2047438492
948	0.204724974
949	0.2047051198
950	0.2046830312
951	0.2046669436
952	0.2046438123
953	0.2046279162
954	0.2046052105
955	0.2045940811
956	0.204576057
957	0.2045623315
958	0.2045414771
959	0.2045240489
960	0.2045070462
961	0.2044905755
962	0.2044708703
963	0.2044473347
964	0.2044276934
965	0.2044086478
966	0.2043948159
967	0.2043767492
968	0.2043554267
969	0.2043348065
970	0.2043152502
971	0.2043016736
972	0.2042785636
973	0.2042549216
974	0.2042399193
975	0.2042231932
976	0.2041986575
977	0.2041825273
978	0.2041629498
979	0.2041500541
980	0.2041319875
981	0.2041103884
982	0.2040869591
983	0.2040761277
984	0.2040566565
985	0.204043463
986	0.2040255453
987	0.2040095002
988	0.203990327
989	0.2039759418
990	0.2039574282
991	0.2039393828
992	0.2039226143
993	0.2039052073
994	0.203882608
995	0.2038651585
996	0.2038517734
997	0.2038316851
998	0.2038105116
999	0.2037920832
1000	0.2037675049
1001	0.2037482678
1002	0.2037254983
1003	0.2037116451
1004	0.2036918973
1005	0.2036722346
1006	0.2036526358
1007	0.2036374845
1008	0.203614715
1009	0.2035992232
1010	0.2035765601
1011	0.2035550673
1012	0.2035410013
1013	0.2035227431
1014	0.2035042934
1015	0.2034864396
1016	0.2034692028
1017	0.2034516256
1018	0.2034263876
1019	0.2034059376
1020	0.2033835298
1021	0.2033668677
1022	0.2033448642
1023	0.2033325857
1024	0.2033137317
1025	0.2032991762
1026	0.2032829822
1027	0.2032589997
1028	0.2032446358
1029	0.2032253561
1030	0.2032087578
1031	0.2031952663
1032	0.2031730288
1033	0.203157154
1034	0.2031375764
1035	0.2031190416
1036	0.203103337
1037	0.2030858237
1038	0.2030654588
1039	0.2030469452
1040	0.2030310491
1041	0.2030133229
1042	0.2029961713
1043	0.2029764023
1044	0.2029557182
1045	0.2029418011
1046	0.2029281181
1047	0.2029038803
1048	0.2028860264
1049	0.2028656828
1050	0.2028478502
1051	0.2028288898
1052	0.2028099932
1053	0.2027901391
1054	0.2027694124
1055	0.2027529205
1056	0.2027380883
1057	0.2027284273
1058	0.2027121268
1059	0.2026911874
1060	0.202671695
1061	0.2026565649
1062	0.2026457122
1063	0.202628901
1064	0.2026108557
1065	0.2025918101
1066	0.2025778718
1067	0.2025645931
1068	0.202546037
1069	0.2025290982
1070	0.2025099462
1071	0.202489177
1072	0.2024706848
1073	0.2024493623
1074	0.2024353814
1075	0.2024181021
1076	0.2024005887
1077	0.202382522
1078	0.2023664131
1079	0.2023472186
1080	0.2023239597
1081	0.2023075103
1082	0.2022913588
1083	0.2022759521
1084	0.2022589069
1085	0.2022466071
1086	0.202229115
1087	0.2022111548
1088	0.2021891513
1089	0.2021792562
1090	0.2021606575
1091	0.2021435059
1092	0.2021233112
1093	0.2021116285
1094	0.2020969241
1095	0.2020768784
1096	0.2020588969
1097	0.2020435328
1098	0.2020268068
1099	0.202009038
1100	0.2019907798
1101	0.2019725855
1102	0.2019504969
1103	0.2019367288
1104	0.2019239183
1105	0.2019065964
1106	0.2018859123
1107	0.2018708462
1108	0.2018485448
1109	0.2018337127
1110	0.2018125817
1111	0.2017981965
1112	0.2017802788
1113	0.2017613822
1114	0.2017475503
1115	0.2017310796
1116	0.2017064162
1117	0.2016942866
1118	0.2016851575
1119	0.2016696657
1120	0.2016454492
1121	0.2016215944
1122	0.2016048045
1123	0.2015859079
1124	0.2015683945
1125	0.2015509237
1126	0.2015297076
1127	0.2015128539
1128	0.2014953405
1129	0.2014802744
1130	0.2014625056
1131	0.2014460775
1132	0.2014261595
1133	0.2014097101
1134	0.2013950695
1135	0.201374045
1136	0.2013537226
1137	0.2013353368
1138	0.2013227178
1139	0.2013062258
1140	0.2012923726
1141	0.2012823497
1142	0.2012610911
1143	0.2012436416
1144	0.201229384
1145	0.2012198293
1146	0.2012031671
1147	0.2011903141
1148	0.2011715877
1149	0.2011606286
1150	0.2011469881
1151	0.201125389
1152	0.201104939
1153	0.201091256
1154	0.2010769559
1155	0.2010571868
1156	0.2010373965
1157	0.2010189255
1158	0.2009973477
1159	0.2009835157
1160	0.200966811
1161	0.2009511702
1162	0.2009341463
1163	0.2009162711
1164	0.2009020774
1165	0.200888969
1166	0.2008719238
1167	0.2008600709
1168	0.2008465794
1169	0.2008377482
1170	0.2008221713
1171	0.2008021256
1172	0.2007822076
1173	0.200766503
1174	0.2007480108
1175	0.200731455
1176	0.2007167505
1177	0.2006989605
1178	0.2006799575
1179	0.2006570603
1180	0.2006399513
1181	0.2006251617
1182	0.200609521
1183	0.2005971361
1184	0.2005795801
1185	0.2005585343
1186	0.2005441278
1187	0.2005288062
1188	0.2005161234
1189	0.2005028447
1190	0.2004815222
1191	0.2004622426
1192	0.2004487086
1193	0.20042928
1194	0.2004144053
1195	0.2003991476
1196	0.2003745267
1197	0.2003544385
1198	0.2003359249
1199	0.2003215397
1200	0.2003006641
1201	0.2002787245
1202	0.2002630838
1203	0.2002399099
1204	0.2002248224
1205	0.200207075
1206	0.2001865186
1207	0.2001703458
1208	0.2001522579
1209	0.20013866
1210	0.2001224447
1211	0.2001056336
1212	0.2000813532
1213	0.2000664147
1214	0.2000534765
1215	0.2000356864
1216	0.2000231738
1217	0.2000125764
1218	0.199998404
1219	0.1999812098
1220	0.1999605045
1221	0.1999439487
1222	0.1999213068
1223	0.1999053469
1224	0.1998833009
1225	0.199865979
1226	0.1998468909
1227	0.199828803
1228	0.1998032671
1229	0.1997877114
1230	0.1997698363
1231	0.199749897
1232	0.1997285958
1233	0.1997109335
1234	0.1996978463
1235	0.1996813544
1236	0.1996631175
1237	0.1996447529
1238	0.199633134
1239	0.1996197277
1240	0.1996097048
1241	0.1995972348
1242	0.1995795086
1243	0.1995616335
1244	0.1995420985
1245	0.1995290114
1246	0.1995099445
1247	0.1994957721
1248	0.1994768968
1249	0.1994589365
1250	0.1994435724
1251	0.1994306555
1252	0.1994102481
1253	0.1993958416
1254	0.1993812435
1255	0.1993695609
1256	0.1993628577
1257	0.1993467488
1258	0.1993277884
1259	0.1993128073
1260	0.1992950173
1261	0.1992795255
1262	0.1992595011
1263	0.1992469672
1264	0.1992264959
1265	0.1992080675
1266	0.1991939802
1267	0.1991758497
1268	0.199161656
1269	0.1991452278
1270	0.1991307362
1271	0.1991134356
1272	0.1990980077
1273	0.1990812178
1274	0.1990590654
1275	0.1990462549
1276	0.1990279542
1277	0.1990128241
1278	0.1989962471
1279	0.1989849474
1280	0.1989700089
1281	0.1989483247
1282	0.1989257254
1283	0.1989080843
1284	0.19889521
1285	0.1988787819
1286	0.1988620771
1287	0.1988403503
1288	0.198826114
1289	0.1988063237
1290	0.1987859163
1291	0.1987700202
1292	0.1987559116
1293	0.1987393345
1294	0.1987209061
1295	0.1987032012
1296	0.1986848153
1297	0.1986699407
1298	0.1986518953
1299	0.1986297854
1300	0.1986119316
1301	0.1985916731
1302	0.198580948
1303	0.1985649668
1304	0.1985506454
1305	0.1985290888
1306	0.1985130225
1307	0.198498467
1308	0.1984800173
1309	0.1984621634
1310	0.198443735
1311	0.1984206463
1312	0.1984004304
1313	0.1983825765
1314	0.1983645524
1315	0.1983469752
1316	0.1983310791
1317	0.1983126719
1318	0.1982943712
1319	0.1982791561
1320	0.1982605361
1321	0.1982460445
1322	0.198224041
1323	0.1982118264
1324	0.198198037
1325	0.1981769486
1326	0.1981592011
1327	0.1981390916
1328	0.1981212164
1329	0.1981067248
1330	0.1980920629
1331	0.1980715065
1332	0.1980550359
1333	0.1980390121
1334	0.1980259462
1335	0.1980025383
1336	0.1979825351
1337	0.1979651069
1338	0.1979462103
1339	0.197934251
1340	0.1979142053
1341	0.1978963514
1342	0.197884839
1343	0.1978651551
1344	0.1978488759
1345	0.197834214
1346	0.197817637
1347	0.1978065501
1348	0.1977949313
1349	0.1977800353
1350	0.1977683314
1351	0.1977479665
1352	0.1977342197
1353	0.1977215368
1354	0.1976992355
1355	0.1976873825
1356	0.19767138
1357	0.1976562074
1358	0.1976396304
1359	0.1976161799
1360	0.1975962619
1361	0.1975820256
1362	0.1975684916
1363	0.1975524678
1364	0.197538721
1365	0.1975185901
1366	0.1975009704
1367	0.1974822866
1368	0.1974692846
1369	0.1974533459
1370	0.1974351515
1371	0.1974195959
1372	0.1974014654
1373	0.1973854204
1374	0.1973729716
1375	0.1973571393
1376	0.1973422647
1377	0.1973310501
1378	0.1973174948
1379	0.1972980237
1380	0.1972822978
1381	0.1972667422
1382	0.1972516973
1383	0.1972294172
1384	0.1972117974
1385	0.1971937733
1386	0.1971744511
1387	0.1971599382
1388	0.1971493834
1389	0.1971309337
1390	0.1971136118
1391	0.1971003332
1392	0.1970810748
1393	0.1970658384
1394	0.1970534109
1395	0.1970355358
1396	0.1970222784
1397	0.1970077229
1398	0.1969913799
1399	0.1969716109
1400	0.1969535868
1401	0.1969344136
1402	0.1969216243
1403	0.1969067922
1404	0.1968911302
1405	0.1968747021
1406	0.1968570185
1407	0.1968425055
1408	0.1968296312
1409	0.1968156928
1410	0.1968037761
1411	0.1967909656
1412	0.1967741119
1413	0.1967640465
1414	0.196750023
1415	0.1967334246
1416	0.1967184861
1417	0.1967041009
1418	0.196683736
1419	0.1966676271
1420	0.196651348
1421	0.1966340048
1422	0.1966144486
1423	0.1965997016
1424	0.1965876997
1425	0.1965716972
1426	0.1965584823
1427	0.1965410966
1428	0.1965233917
1429	0.1965038993
1430	0.1964930891
1431	0.1964755757
1432	0.1964598073
1433	0.1964406554
1434	0.1964240145
1435	0.196411736
1436	0.1963954568
1437	0.1963817951
1438	0.1963633667
1439	0.1963445552
1440	0.1963261907
1441	0.1963112521
1442	0.1962890572
1443	0.1962803324
1444	0.1962629041
1445	0.1962450928
1446	0.196222983
1447	0.1962059803
1448	0.1961915313
1449	0.1961754862
1450	0.1961579303
1451	0.1961378207
1452	0.1961230525
1453	0.1961035813
1454	0.1960945374
1455	0.1960782795
1456	0.1960687886
1457	0.1960536586
1458	0.1960337193
1459	0.1960117584
1460	0.1959992884
1461	0.1959804131
1462	0.1959617506
1463	0.1959478761
1464	0.1959293626
1465	0.1959199143
1466	0.195909402
1467	0.1958943996
1468	0.1958790781
1469	0.1958637778
1470	0.1958476051
1471	0.1958335816
1472	0.1958200263
1473	0.1958002785
1474	0.1957860635
1475	0.1957675925
1476	0.1957540798
1477	0.1957402691
1478	0.1957253944
1479	0.1957094345
1480	0.1956896442
1481	0.1956714073
1482	0.1956544897
1483	0.1956394661
1484	0.1956232721
1485	0.1956010345
1486	0.1955865642
1487	0.1955692211
1488	0.1955561765
1489	0.195535918
1490	0.195514936
1491	0.1955038917
1492	0.195490762
1493	0.1954714185
1494	0.1954602678
1495	0.1954479255
1496	0.1954264327
1497	0.1954090683
1498	0.1953916826
1499	0.195370424
1500	0.195357656
1501	0.195339185
1502	0.1953271832
1503	0.1953174369
1504	0.1953073077
1505	0.195288709
1506	0.1952717489
1507	0.195251533
1508	0.1952424039
1509	0.1952314022
1510	0.1952190598
1511	0.1952052704
