iter	Passed	Remaining
344	32418	437414
345	32500	437165
346	32578	436853
347	32669	436719
348	32760	436591
349	32838	436281
350	32949	436416
351	33047	436374
352	33130	436140
353	33232	436150
354	33322	436002
355	33397	435669
356	33485	435498
357	33566	435243
358	33668	435248
359	33758	435112
360	33851	434999
361	33943	434886
362	34044	434891
363	34123	434600
364	34213	434469
365	34301	434292
366	34394	434189
367	34482	434032
368	34556	433691
369	34667	433807
370	34750	433585
371	34852	433597
372	34942	433454
373	35045	433480
374	35145	433461
375	35234	433304
376	35315	433058
377	35409	432972
378	35510	432968
379	35581	432592
380	35674	432500
381	35780	432546
382	35853	432207
383	35941	432050
384	36035	431953
385	36129	431871
386	36225	431807
387	36307	431571
388	36411	431598
389	36501	431467
390	36598	431415
391	36692	431329
392	36782	431183
393	36877	431105
394	36964	430942
395	37043	430676
396	37122	430412
397	37211	430265
398	37286	429968
399	37374	429811
400	37461	429637
401	37548	429474
402	37634	429298
403	37725	429175
404	37821	429112
405	37901	428869
406	37984	428657
407	38069	428464
408	38169	428452
409	38258	428314
410	38349	428194
411	38438	428052
412	38524	427875
413	38609	427688
414	38697	427537
415	38783	427368
416	38871	427215
417	38960	427069
418	39045	426892
419	39132	426729
420	39213	426502
421	39306	426413
422	39398	426307
423	39504	426350
424	39588	426156
425	39664	425881
426	39738	425585
427	39830	425473
428	39915	425304
429	40002	425139
430	40101	425108
431	40203	425118
432	40285	424907
433	40371	424738
434	40467	424676
435	40569	424678
436	40665	424614
437	40753	424470
438	40827	424182
439	40908	423957
440	41001	423870
441	41089	423727
442	41185	423659
443	41268	423466
444	41350	423263
445	41432	423061
446	41514	422849
447	41606	422752
448	41708	422748
449	41807	422722
450	41898	422612
451	41985	422458
452	42068	422259
453	42156	422121
454	42237	421905
455	42334	421863
456	42428	421774
457	42529	421767
458	42621	421666
459	42703	421467
460	42792	421337
461	42882	421212
462	42959	420962
463	43056	420912
464	43155	420886
465	43248	420791
466	43332	420611
467	43435	420617
468	43520	420450
469	43612	420348
470	43691	420128
471	43774	419935
472	43857	419757
473	43951	419674
474	44034	419487
475	44123	419363
476	44215	419258
477	44298	419078
478	44385	418927
479	44477	418834
480	44578	418816
481	44668	418696
482	44763	418628
483	44850	418483
484	44937	418333
485	45017	418124
486	45095	417896
487	45173	417669
488	45258	417507
489	45345	417362
490	45439	417282
491	45529	417167
492	45606	416936
493	45690	416765
494	45767	416530
495	45860	416445
496	45971	416517
497	46059	416386
498	46157	416343
499	46249	416243
500	46333	416073
501	46416	415900
502	46512	415840
503	46609	415785
504	46702	415702
505	46787	415539
506	46866	415331
507	46964	415283
508	47057	415200
509	47152	415122
510	47251	415095
511	47341	414978
512	47415	414720
513	47500	414565
514	47587	414427
515	47676	414305
516	47763	414169
517	47858	414096
518	47940	413915
519	48021	413726
520	48113	413624
521	48195	413448
522	48283	413316
523	48380	413267
524	48472	413170
525	48556	413007
526	48652	412945
527	48733	412757
528	48813	412559
529	48902	412443
530	48987	412288
531	49089	412274
532	49177	412146
533	49265	412022
534	49357	411925
535	49436	411728
536	49527	411625
537	49627	411591
538	49706	411394
539	49796	411285
540	49873	411065
541	49951	410855
542	50045	410779
543	50129	410622
544	50204	410384
545	50295	410289
546	50385	410175
547	50477	410087
548	50557	409891
549	50651	409817
550	50741	409704
551	50828	409573
552	50914	409436
553	51013	409394
554	51100	409268
555	51199	409229
556	51294	409156
557	51374	408969
558	51472	408922
559	51562	408815
560	51643	408638
561	51736	408553
562	51827	408452
563	51928	408428
564	52011	408268
565	52089	408065
566	52176	407931
567	52276	407901
568	52363	407774
569	52465	407755
570	52542	407552
571	52633	407448
572	52729	407388
573	52835	407402
574	52922	407273
575	53018	407213
576	53118	407181
577	53203	407037
578	53293	406930
579	53382	406808
580	53467	406665
581	53555	406543
582	53641	406402
583	53725	406252
584	53811	406113
585	53897	405979
586	53980	405820
587	54068	405701
588	54144	405487
589	54219	405271
590	54305	405132
591	54389	404982
592	54490	404959
593	54572	404793
594	54659	404662
595	54745	404526
596	54838	404446
597	54925	404320
598	55012	404187
599	55104	404101
600	55192	403979
601	55277	403838
602	55370	403757
603	55451	403583
604	55545	403510
605	55625	403330
606	55712	403204
607	55804	403112
608	55900	403052
609	55975	402842
610	56053	402648
611	56156	402638
612	56249	402557
613	56331	402394
614	56444	402454
615	56533	402339
616	56620	402214
617	56711	402120
618	56802	402025
619	56887	401884
620	56961	401664
621	57043	401502
622	57118	401297
623	57208	401193
624	57296	401074
625	57379	400923
626	57465	400791
627	57552	400668
628	57639	400544
629	57724	400407
630	57799	400197
631	57880	400038
632	57981	400006
633	58069	399890
634	58156	399768
635	58235	399593
636	58322	399467
637	58399	399278
638	58485	399147
639	58572	399025
640	58643	398795
641	58730	398670
642	58816	398543
643	58904	398428
644	58996	398343
645	59074	398155
646	59149	397959
647	59250	397926
648	59326	397733
649	59398	397514
650	59480	397360
651	59581	397330
652	59666	397198
653	59766	397162
654	59842	396968
655	59934	396882
656	60022	396767
657	60110	396658
658	60194	396513
659	60296	396495
660	60379	396349
661	60462	396200
662	60562	396170
663	60649	396045
664	60732	395902
665	60821	395798
666	60903	395645
667	60988	395514
668	61075	395394
669	61160	395258
670	61243	395115
671	61324	394957
672	61406	394810
673	61493	394691
674	61577	394554
675	61659	394401
676	61757	394353
677	61838	394198
678	61929	394107
679	62014	393974
680	62105	393878
681	62182	393702
682	62279	393646
683	62370	393554
684	62465	393486
685	62565	393449
686	62648	393308
687	62717	393079
688	62801	392942
689	62906	392935
690	62988	392787
691	63092	392776
692	63177	392650
693	63252	392458
694	63332	392295
695	63410	392127
696	63502	392039
697	63583	391885
698	63661	391711
699	63751	391616
700	63828	391440
701	63924	391375
702	63995	391166
703	64088	391082
704	64170	390938
705	64248	390767
706	64338	390669
707	64431	390594
708	64509	390420
709	64587	390255
710	64680	390172
711	64760	390017
712	64847	389905
713	64938	389812
714	65030	389730
715	65112	389585
716	65198	389464
717	65299	389435
718	65388	389330
719	65464	389147
720	65543	388989
721	65632	388886
722	65719	388773
723	65818	388729
724	65905	388617
725	65994	388512
726	66078	388381
727	66173	388315
728	66252	388153
729	66333	388002
730	66403	387793
731	66485	387650
732	66580	387586
733	66673	387506
734	66747	387316
735	66831	387186
736	66909	387023
737	67001	386939
738	67076	386754
739	67163	386641
740	67250	386534
741	67326	386356
742	67412	386235
743	67484	386041
744	67562	385879
745	67644	385738
746	67742	385687
747	67811	385475
748	67889	385312
749	67979	385218
750	68077	385167
751	68187	385184
752	68273	385069
753	68367	384999
754	68459	384914
755	68560	384880
756	68644	384751
757	68741	384700
758	68813	384504
759	68912	384457
760	68993	384316
761	69083	384221
762	69163	384071
763	69255	383987
764	69350	383918
765	69432	383782
766	69528	383720
767	69616	383616
768	69693	383450
769	69774	383306
770	69871	383250
771	69956	383128
772	70047	383041
773	70135	382938
774	70228	382859
775	70319	382772
776	70411	382687
777	70502	382599
778	70598	382537
779	70672	382356
780	70776	382339
781	70868	382257
782	70956	382149
783	71054	382096
784	71145	382012
785	71225	381860
786	71310	381743
787	71396	381626
788	71472	381457
789	71558	381343
790	71645	381233
791	71749	381213
792	71830	381070
793	71908	380916
794	71996	380814
795	72092	380747
796	72174	380613
797	72270	380551
798	72364	380482
799	72437	380299
800	72520	380165
801	72605	380046
802	72676	379855
803	72768	379773
804	72845	379611
805	72942	379555
806	73023	379416
807	73117	379340
808	73208	379252
809	73287	379102
810	73367	378961
811	73457	378867
812	73534	378708
813	73609	378535
814	73691	378405
815	73778	378294
816	73879	378258
817	73968	378163
818	74047	378011
819	74140	377933
820	74218	377783
821	74302	377660
822	74389	377551
823	74483	377478
824	74558	377311
825	74627	377113
826	74709	376980
827	74802	376901
828	74880	376752
829	74980	376709
830	75067	376602
831	75156	376504
832	75255	376455
833	75350	376391
834	75432	376258
835	75506	376088
836	75586	375948
837	75670	375821
838	75756	375710
839	75837	375576
840	75913	375413
841	75995	375282
842	76072	375128
843	76152	374987
844	76240	374886
845	76327	374779
846	76409	374651
847	76496	374545
848	76587	374459
849	76687	374417
850	76759	374236
851	76847	374137
852	76915	373937
853	77011	373873
854	77085	373705
855	77172	373601
856	77262	373510
857	77347	373393
858	77426	373252
859	77510	373130
860	77599	373038
861	77690	372950
862	77785	372883
863	77864	372740
864	77956	372658
865	78020	372442
866	78095	372283
867	78191	372222
868	78278	372115
869	78346	371919
870	78440	371848
871	78514	371685
872	78614	371640
873	78695	371509
874	78778	371385
875	78881	371353
876	78950	371168
877	79041	371083
878	79127	370970
879	79223	370911
880	79303	370773
881	79395	370694
882	79481	370581
883	79580	370533
884	79659	370393
885	79727	370202
886	79817	370113
887	79896	369972
888	79986	369879
889	80081	369815
890	80156	369655
891	80245	369562
892	80329	369443
893	80402	369276
894	80477	369118
895	80553	368962
896	80620	368768
897	80707	368667
898	80801	368595
899	80876	368438
900	80967	368351
901	81055	368253
902	81136	368123
903	81231	368056
904	81302	367880
905	81387	367770
906	81478	367688
907	81572	367616
908	81652	367482
909	81724	367313
910	81797	367147
911	81880	367024
912	81982	366990
913	82060	366850
914	82156	366785
915	82257	366745
916	82331	366587
917	82427	366522
918	82505	366380
919	82605	366336
920	82688	366218
921	82787	366166
922	82873	366060
923	82956	365941
924	83036	365807
925	83134	365753
926	83217	365635
927	83295	365494
928	83387	365413
929	83484	365356
930	83570	365252
931	83639	365071
932	83731	364989
933	83820	364895
934	83917	364840
935	84017	364795
936	84093	364645
937	84168	364488
938	84249	364362
939	84336	364262
940	84421	364150
941	84518	364093
942	84621	364059
943	84703	363939
944	84785	363816
945	84869	363702
946	84960	363616
947	85034	363458
948	85123	363365
949	85193	363194
950	85287	363121
951	85362	362967
952	85445	362852
953	85541	362790
954	85626	362678
955	85704	362541
956	85780	362394
957	85856	362246
958	85941	362136
959	86022	362010
960	86112	361923
961	86181	361748
962	86279	361691
963	86352	361533
964	86430	361395
965	86523	361322
966	86612	361230
967	86698	361125
968	86774	360976
969	86862	360881
970	86945	360765
971	87027	360645
972	87116	360554
973	87202	360449
974	87301	360398
975	87391	360310
976	87471	360182
977	87547	360036
978	87628	359913
979	87706	359776
980	87792	359671
981	87867	359523
982	87975	359509
983	88048	359353
984	88144	359291
985	88214	359119
986	88297	359005
987	88375	358868
988	88464	358775
989	88544	358650
990	88637	358573
991	88717	358448
992	88804	358349
993	88874	358179
994	88964	358093
995	89047	357977
996	89130	357861
997	89218	357768
998	89315	357708
999	89394	357578
1000	89492	357524
1001	89575	357409
1002	89673	357352
1003	89748	357204
1004	89838	357119
1005	89930	357041
1006	90012	356922
1007	90094	356802
1008	90179	356696
1009	90265	356594
1010	90354	356502
1011	90442	356408
1012	90523	356287
1013	90610	356187
1014	90694	356077
1015	90792	356020
1016	90875	355904
1017	90963	355810
1018	91044	355689
1019	91119	355542
1020	91194	355400
1021	91285	355318
1022	91369	355208
1023	91441	355051
1024	91536	354982
1025	91630	354910
1026	91698	354738
1027	91786	354647
1028	91875	354555
1029	91944	354389
1030	92021	354250
1031	92108	354153
1032	92195	354056
1033	92271	353914
1034	92350	353786
1035	92432	353672
1036	92522	353583
1037	92600	353452
1038	92697	353393
1039	92786	353302
1040	92861	353157
1041	92935	353011
1042	93032	352953
1043	93127	352884
1044	93198	352728
1045	93282	352618
1046	93357	352477
1047	93443	352376
1048	93527	352265
1049	93620	352191
1050	93697	352057
1051	93782	351951
1052	93870	351857
1053	93972	351817
1054	94057	351712
1055	94146	351622
1056	94228	351505
1057	94307	351378
1058	94378	351222
1059	94467	351133
1060	94527	350937
1061	94622	350868
1062	94713	350785
1063	94798	350682
1064	94881	350572
1065	94951	350413
1066	95033	350295
1067	95108	350156
1068	95178	349996
1069	95259	349879
1070	95340	349758
1071	95426	349658
1072	95516	349574
1073	95604	349483
1074	95684	349359
1075	95755	349203
1076	95846	349122
1077	95941	349055
1078	96023	348941
1079	96109	348840
1080	96198	348751
1081	96289	348669
1082	96380	348587
1083	96454	348447
1084	96538	348339
1085	96615	348205
1086	96692	348074
1087	96797	348043
1088	96887	347958
1089	96976	347870
1090	97071	347801
1091	97145	347660
1092	97229	347551
1093	97298	347393
1094	97373	347253
1095	97445	347106
1096	97518	346959
1097	97598	346840
1098	97677	346715
1099	97767	346630
1100	97856	346541
1101	97926	346384
1102	98007	346269
1103	98091	346163
1104	98169	346037
1105	98252	345928
1106	98345	345854
1107	98425	345732
1108	98513	345642
1109	98595	345527
1110	98682	345432
1111	98782	345383
1112	98862	345262
1113	98942	345144
1114	99024	345032
1115	99121	344972
1116	99211	344884
1117	99299	344793
1118	99401	344750
1119	99487	344654
1120	99582	344584
1121	99676	344513
1122	99779	344473
1123	99877	344417
1124	99967	344333
1125	100049	344220
1126	100127	344094
1127	100214	344000
1128	100297	343889
1129	100376	343765
1130	100455	343643
1131	100529	343504
1132	100602	343361
1133	100688	343264
1134	100761	343121
1135	100835	342982
1136	100927	342906
1137	101007	342786
1138	101094	342692
1139	101168	342551
1140	101244	342421
1141	101306	342241
1142	101405	342188
1143	101496	342108
1144	101580	342001
1145	101650	341852
1146	101726	341719
1147	101804	341594
1148	101884	341477
1149	101970	341377
1150	102047	341251
1151	102133	341152
1152	102213	341037
1153	102293	340919
1154	102378	340818
1155	102476	340762
1156	102545	340608
1157	102632	340512
1158	102730	340454
1159	102812	340343
1160	102894	340233
1161	102979	340132
1162	103070	340051
1163	103151	339937
1164	103244	339864
1165	103333	339777
1166	103410	339649
1167	103487	339524
1168	103571	339421
1169	103646	339288
1170	103730	339183
1171	103812	339075
1172	103896	338969
1173	103981	338869
1174	104077	338804
1175	104147	338655
1176	104228	338542
1177	104315	338449
1178	104406	338368
1179	104500	338299
1180	104574	338163
1181	104651	338037
1182	104749	337979
1183	104822	337840
1184	104909	337745
1185	104998	337660
1186	105078	337545
1187	105176	337485
1188	105253	337359
1189	105336	337253
1190	105423	337160
1191	105505	337051
1192	105586	336938
1193	105667	336826
1194	105766	336769
1195	105837	336627
1196	105927	336542
1197	106017	336459
1198	106102	336359
1199	106199	336297
1200	106293	336228
1201	106390	336164
1202	106475	336064
1203	106562	335972
1204	106653	335892
1205	106724	335749
1206	106822	335689
1207	106900	335568
1208	106968	335414
1209	107040	335276
1210	107131	335195
1211	107208	335069
1212	107281	334935
1213	107348	334779
1214	107425	334655
1215	107512	334560
1216	107591	334445
1217	107694	334400
1218	107788	334330
1219	107868	334214
1220	107956	334125
1221	108035	334009
1222	108123	333918
1223	108208	333820
1224	108306	333761
1225	108388	333652
1226	108457	333503
1227	108547	333420
1228	108650	333377
1229	108738	333287
1230	108833	333220
1231	108917	333116
1232	109006	333032
1233	109078	332891
1234	109147	332745
1235	109226	332627
1236	109303	332506
1237	109392	332417
1238	109457	332260
1239	109546	332174
1240	109624	332053
1241	109703	331935
1242	109786	331831
1243	109870	331732
1244	109966	331664
1245	110049	331562
1246	110148	331506
1247	110239	331424
1248	110331	331347
1249	110410	331232
1250	110485	331102
1251	110566	330993
1252	110630	330831
1253	110714	330731
1254	110808	330658
1255	110891	330555
1256	110976	330457
1257	111051	330328
1258	111139	330240
1259	111212	330106
1260	111303	330026
1261	111384	329918
1262	111468	329814
1263	111538	329674
1264	111620	329566
1265	111716	329502
1266	111804	329411
1267	111890	329319
1268	111960	329175
1269	112037	329055
1270	112131	328982
1271	112223	328906
1272	112301	328788
1273	112402	328738
1274	112480	328619
1275	112556	328495
1276	112640	328395
1277	112711	328256
1278	112784	328124
1279	112855	327985
1280	112932	327866
1281	113033	327813
1282	113116	327712
1283	113211	327643
1284	113286	327516
1285	113366	327406
1286	113439	327273
1287	113520	327164
1288	113607	327072
1289	113705	327012
1290	113794	326929
1291	113894	326872
1292	113985	326794
1293	114077	326716
1294	114148	326580
1295	114225	326460
1296	114321	326392
1297	114408	326301
1298	114498	326218
1299	114584	326126
1300	114658	325996
1301	114750	325920
1302	114819	325776
1303	114903	325676
1304	114983	325566
1305	115065	325460
1306	115131	325310
1307	115215	325211
1308	115305	325128
1309	115393	325040
1310	115483	324957
1311	115575	324880
1312	115646	324744
1313	115738	324666
1314	115824	324572
1315	115907	324469
1316	115976	324330
1317	116067	324250
1318	116153	324156
1319	116227	324028
1320	116288	323865
1321	116378	323781
1322	116454	323661
1323	116539	323565
1324	116616	323447
1325	116706	323362
1326	116798	323286
1327	116892	323215
1328	116992	323158
1329	117074	323053
1330	117154	322944
1331	117221	322799
1332	117318	322734
1333	117404	322642
1334	117478	322514
1335	117580	322466
1336	117676	322400
1337	117752	322279
1338	117836	322180
1339	117925	322094
1340	118020	322025
1341	118103	321925
1342	118180	321807
1343	118255	321682
1344	118353	321623
1345	118450	321558
1346	118531	321452
1347	118605	321326
1348	118676	321191
1349	118773	321128
1350	118851	321013
1351	118949	320951
1352	119044	320884
1353	119113	320744
1354	119198	320647
1355	119259	320487
1356	119324	320337
1357	119398	320212
1358	119480	320108
1359	119568	320021
1360	119662	319949
1361	119751	319865
1362	119826	319742
1363	119905	319630
1364	119980	319509
1365	120077	319444
1366	120158	319337
1367	120242	319240
1368	120311	319103
1369	120387	318982
1370	120486	318924
1371	120558	318794
1372	120641	318693
1373	120731	318610
1374	120811	318503
1375	120898	318413
1376	120983	318317
1377	121060	318200
1378	121145	318105
1379	121239	318034
1380	121322	317932
1381	121401	317821
1382	121478	317707
1383	121581	317658
1384	121682	317603
1385	121771	317520
1386	121845	317394
1387	121932	317306
1388	122017	317210
1389	122099	317108
1390	122184	317010
1391	122270	316919
1392	122350	316811
1393	122434	316714
1394	122512	316599
1395	122581	316463
1396	122672	316383
1397	122761	316299
1398	122849	316212
1399	122942	316138
1400	123025	316038
1401	123118	315962
1402	123194	315844
1403	123284	315762
1404	123380	315695
1405	123461	315589
1406	123550	315507
1407	123632	315404
1408	123711	315294
1409	123804	315218
1410	123880	315100
1411	123954	314977
1412	124050	314912
1413	124128	314798
1414	124210	314695
1415	124295	314600
1416	124380	314506
1417	124460	314397
1418	124556	314331
1419	124645	314247
1420	124719	314125
1421	124802	314023
1422	124878	313908
1423	124961	313809
1424	125047	313716
1425	125127	313609
1426	125209	313506
1427	125297	313419
1428	125376	313309
1429	125462	313216
1430	125545	313117
1431	125623	313005
1432	125710	312916
1433	125797	312825
1434	125891	312753
1435	125960	312619
1436	126064	312574
1437	126163	312513
1438	126268	312468
1439	126352	312371
1440	126429	312258
1441	126521	312178
1442	126620	312119
1443	126693	311996
1444	126779	311903
1445	126863	311805
1446	126954	311726
1447	127044	311644
1448	127117	311520
1449	127189	311395
1450	127280	311315
1451	127347	311177
1452	127434	311086
1453	127524	311004
1454	127592	310870
1455	127686	310797
1456	127762	310681
1457	127847	310586
1458	127938	310507
1459	128032	310434
1460	128138	310390
1461	128207	310258
1462	128280	310135
1463	128374	310061
1464	128449	309944
1465	128521	309818
1466	128584	309672
1467	128673	309587
1468	128762	309502
1469	128838	309387
1470	128923	309293
1471	128999	309177
1472	129086	309087
1473	129180	309017
1474	129255	308898
1475	129336	308795
1476	129408	308671
1477	129488	308565
1478	129566	308453
1479	129670	308404
1480	129752	308304
1481	129842	308223
1482	129933	308143
1483	130016	308043
1484	130099	307945
1485	130187	307860
1486	130270	307760
1487	130365	307690
1488	130448	307591
1489	130531	307494
1490	130620	307408
1491	130701	307306
1492	130776	307188
1493	130869	307114
1494	130943	306994
1495	131019	306879
1496	131107	306792
1497	131190	306694
1498	131270	306590
1499	131349	306482
1500	131450	306426
1501	131531	306322
1502	131639	306282
1503	131707	306150
1504	131784	306037
1505	131852	305903
1506	131933	305802
1507	132040	305758
1508	132110	305631
1509	132182	305508
1510	132239	305350
1511	132321	305250
1512	132409	305162
1513	132495	305071
1514	132572	304959
1515	132657	304867
1516	132747	304784
1517	132815	304652
1518	132894	304546
1519	132978	304450
1520	133063	304357
1521	133152	304272
1522	133227	304157
1523	133319	304080
1524	133400	303978
1525	133470	303850
1526	133571	303794
1527	133652	303692
1528	133733	303590
1529	133811	303480
1530	133900	303397
1531	133973	303275
1532	134054	303173
1533	134133	303067
1534	134219	302977
1535	134306	302888
1536	134390	302793
1537	134470	302689
1538	134543	302569
1539	134640	302504
1540	134712	302382
1541	134785	302262
1542	134867	302162
1543	134952	302070
1544	135031	301964
1545	135117	301873
1546	135203	301783
1547	135286	301685
1548	135364	301578
1549	135437	301457
1550	135518	301355
1551	135613	301284
1552	135699	301194
1553	135791	301118
1554	135877	301027
1555	135966	300944
1556	136048	300843
1557	136145	300777
1558	136212	300645
1559	136283	300522
1560	136367	300428
1561	136448	300326
1562	136537	300242
1563	136629	300166
1564	136721	300088
1565	136801	299984
1566	136886	299893
1567	136972	299801
1568	137046	299684
1569	137123	299575
1570	137201	299468
1571	137286	299374
1572	137370	299281
1573	137455	299188
1574	137533	299080
1575	137617	298987
1576	137708	298906
1577	137782	298789
1578	137873	298711
1579	137953	298607
1580	138044	298528
1581	138135	298448
1582	138225	298367
1583	138311	298276
1584	138374	298137
1585	138454	298034
1586	138547	297959
1587	138637	297879
1588	138721	297783
1589	138804	297687
1590	138868	297550
1591	138940	297431
1592	139028	297344
1593	139134	297296
1594	139209	297184
1595	139309	297124
1596	139397	297038
1597	139473	296927
1598	139550	296816
1599	139636	296727
1600	139721	296636
1601	139790	296508
1602	139873	296412
1603	139955	296314
1604	140032	296205
1605	140099	296075
1606	140168	295949
1607	140238	295826
1608	140330	295749
1609	140415	295658
1610	140515	295596
1611	140585	295473
1612	140679	295401
1613	140759	295299
1614	140822	295160
1615	140917	295089
1616	140996	294985
1617	141084	294899
1618	141146	294760
1619	141228	294660
1620	141299	294540
1621	141381	294443
1622	141455	294327
1623	141541	294238
1624	141635	294165
1625	141704	294042
1626	141771	293911
1627	141867	293844
1628	141959	293765
1629	142037	293660
1630	142127	293578
1631	142205	293474
1632	142298	293398
1633	142383	293305
1634	142449	293176
1635	142530	293076
1636	142617	292989
1637	142693	292878
1638	142773	292777
1639	142857	292683
1640	142959	292626
1641	143036	292518
1642	143107	292399
1643	143195	292314
1644	143281	292224
1645	143369	292138
1646	143456	292052
1647	143540	291958
1648	143618	291852
1649	143704	291762
1650	143807	291709
1651	143892	291616
1652	143976	291525
1653	144061	291433
1654	144152	291352
1655	144227	291241
1656	144290	291106
1657	144373	291011
1658	144447	290897
1659	144526	290794
1660	144805	291093
1661	144891	291003
1662	144978	290915
1663	145061	290819
1664	145158	290753
