iter	Passed	Remaining
311	19039	286075
312	19099	285997
313	19161	285962
314	19221	285885
315	19285	285864
316	19352	285890
317	19413	285824
318	19468	285682
319	19520	285490
320	19579	285397
321	19640	285335
322	19693	285163
323	19754	285092
324	19816	285055
325	19879	285025
326	19932	284850
327	19993	284790
328	20047	284623
329	20107	284549
330	20165	284443
331	20238	284560
332	20303	284548
333	20361	284457
334	20428	284469
335	20477	284247
336	20527	284039
337	20588	283980
338	20645	283864
339	20710	283849
340	20766	283732
341	20828	283679
342	20882	283528
343	20939	283415
344	20990	283219
345	21055	283219
346	21111	283084
347	21175	283073
348	21232	282954
349	21291	282866
350	21353	282827
351	21408	282688
352	21470	282646
353	21532	282596
354	21581	282387
355	21645	282360
356	21705	282287
357	21763	282196
358	21827	282175
359	21886	282088
360	21954	282126
361	22019	282115
362	22082	282087
363	22137	281953
364	22193	281827
365	22257	281807
366	22312	281673
367	22369	281566
368	22423	281415
369	22487	281392
370	22543	281281
371	22607	281252
372	22672	281245
373	22741	281284
374	22801	281220
375	22869	281241
376	22938	281291
377	22994	281168
378	23067	281248
379	23121	281111
380	23181	281039
381	23254	281123
382	23304	280926
383	23360	280807
384	23425	280795
385	23488	280762
386	23544	280646
387	23601	280546
388	23663	280494
389	23725	280447
390	23791	280445
391	23851	280381
392	23910	280296
393	23964	280155
394	24027	280115
395	24077	279937
396	24128	279752
397	24195	279768
398	24258	279735
399	24316	279634
400	24375	279557
401	24435	279489
402	24497	279436
403	24551	279304
404	24614	279264
405	24676	279224
406	24744	279240
407	24800	279124
408	24852	278972
409	24910	278874
410	24964	278743
411	25027	278699
412	25083	278596
413	25135	278431
414	25198	278396
415	25257	278320
416	25315	278228
417	25376	278175
418	25432	278059
419	25486	277927
420	25546	277851
421	25604	277768
422	25658	277628
423	25719	277573
424	25779	277507
425	25836	277409
426	25892	277298
427	25951	277219
428	26007	277111
429	26063	277000
430	26133	277036
431	26193	276975
432	26251	276879
433	26306	276767
434	26358	276617
435	26426	276634
436	26479	276486
437	26539	276422
438	26602	276385
439	26657	276272
440	26715	276178
441	26768	276045
442	26820	275890
443	26888	275913
444	26950	275860
445	27009	275790
446	27069	275722
447	27132	275685
448	27185	275550
449	27240	275429
450	27296	275324
451	27353	275231
452	27411	275143
453	27465	275022
454	27520	274901
455	27585	274888
456	27637	274737
457	27699	274694
458	27757	274610
459	27807	274445
460	27857	274282
461	27915	274202
462	27962	274011
463	28023	273951
464	28081	273867
465	28138	273778
466	28200	273727
467	28246	273531
468	28306	273466
469	28370	273438
470	28428	273363
471	28485	273267
472	28542	273176
473	28601	273097
474	28664	273067
475	28720	272968
476	28781	272912
477	28838	272814
478	28897	272744
479	28962	272725
480	29021	272657
481	29081	272591
482	29138	272504
483	29190	272367
484	29248	272284
485	29307	272210
486	29365	272131
487	29430	272108
488	29490	272045
489	29549	271977
490	29611	271934
491	29663	271791
492	29716	271670
493	29773	271581
494	29827	271457
495	29883	271362
496	29947	271332
497	29999	271202
498	30060	271146
499	30109	270989
500	30162	270864
501	30218	270759
502	30273	270659
503	30341	270665
504	30396	270558
505	30456	270501
506	30514	270420
507	30573	270349
508	30627	270228
509	30684	270147
510	30741	270056
511	30801	269994
512	30858	269909
513	30925	269903
514	30973	269740
515	31032	269667
516	31094	269626
517	31157	269592
518	31214	269500
519	31276	269461
520	31334	269380
521	31393	269311
522	31451	269229
523	31512	269182
524	31579	269174
525	31633	269062
526	31693	269005
527	31757	268972
528	31812	268869
529	31864	268745
530	31929	268723
531	31985	268627
532	32044	268564
533	32104	268503
534	32159	268399
535	32219	268331
536	32268	268186
537	32335	268178
538	32394	268108
539	32439	267927
540	32507	267928
541	32556	267782
542	32619	267742
543	32669	267605
544	32728	267533
545	32785	267451
546	32846	267392
547	32903	267312
548	32958	267207
549	33022	267184
550	33077	267079
551	33127	266939
552	33179	266816
553	33234	266713
554	33291	266628
555	33352	266577
556	33415	266542
557	33467	266420
558	33528	266365
559	33588	266304
560	33648	266249
561	33704	266153
562	33757	266044
563	33815	265966
564	33879	265935
565	33935	265849
566	34002	265841
567	34052	265701
568	34105	265588
569	34163	265514
570	34226	265479
571	34290	265451
572	34352	265406
573	34402	265273
574	34462	265208
575	34529	265202
576	34593	265175
577	34653	265115
578	34704	264990
579	34762	264913
580	34820	264836
581	34879	264772
582	34940	264721
583	35005	264699
584	35067	264654
585	35122	264555
586	35175	264441
587	35242	264440
588	35300	264361
589	35353	264256
590	35413	264189
591	35470	264114
592	35535	264087
593	35594	264020
594	35662	264022
595	35721	263955
596	35777	263864
597	35832	263770
598	35885	263657
599	35946	263608
600	36001	263514
601	36057	263423
602	36110	263316
603	36162	263198
604	36221	263127
605	36272	263002
606	36330	262935
607	36388	262856
608	36444	262768
609	36498	262668
610	36557	262600
611	36617	262545
612	36674	262463
613	36728	262365
614	36780	262251
615	36847	262237
616	36899	262123
617	36965	262111
618	37018	262003
619	37075	261917
620	37133	261846
621	37188	261753
622	37242	261651
623	37299	261572
624	37356	261493
625	37410	261395
626	37461	261275
627	37516	261181
628	37579	261145
629	37636	261064
630	37695	261000
631	37749	260898
632	37806	260823
633	37868	260775
634	37920	260669
635	37981	260616
636	38040	260548
637	38096	260462
638	38162	260449
639	38216	260348
640	38270	260252
641	38326	260164
642	38381	260076
643	38441	260018
644	38509	260012
645	38565	259925
646	38621	259842
647	38692	259859
648	38756	259826
649	38809	259725
650	38865	259640
651	38925	259580
652	38986	259535
653	39044	259463
654	39098	259364
655	39152	259269
656	39212	259211
657	39279	259197
658	39331	259085
659	39395	259053
660	39453	258986
661	39508	258891
662	39563	258805
663	39617	258707
664	39670	258601
665	39728	258530
666	39783	258440
667	39834	258329
668	39898	258296
669	39947	258168
670	40002	258081
671	40063	258030
672	40115	257920
673	40181	257898
674	40234	257798
675	40281	257656
676	40323	257484
677	40374	257375
678	40432	257305
679	40499	257291
680	40552	257192
681	40617	257165
682	40678	257117
683	40740	257068
684	40796	256988
685	40859	256947
686	40915	256869
687	40968	256765
688	41038	256774
689	41090	256668
690	41151	256613
691	41215	256581
692	41267	256479
693	41321	256380
694	41382	256334
695	41429	256195
696	41484	256107
697	41541	256035
698	41602	255983
699	41657	255894
700	41708	255782
701	41772	255754
702	41829	255680
703	41893	255642
704	41960	255629
705	42013	255533
706	42065	255429
707	42123	255359
708	42184	255309
709	42237	255207
710	42293	255126
711	42344	255018
712	42408	254985
713	42461	254885
714	42516	254802
715	42580	254767
716	42636	254691
717	42691	254603
718	42741	254486
719	42804	254450
720	42863	254388
721	42923	254331
722	42986	254291
723	43036	254174
724	43091	254088
725	43149	254026
726	43204	253938
727	43258	253847
728	43312	253754
729	43370	253689
730	43427	253616
731	43477	253498
732	43540	253458
733	43594	253368
734	43648	253281
735	43701	253182
736	43752	253073
737	43807	252990
738	43859	252892
739	43922	252849
740	43982	252798
741	44037	252713
742	44096	252652
743	44152	252571
744	44204	252469
745	44254	252360
746	44317	252321
747	44373	252240
748	44426	252146
749	44486	252088
750	44540	252003
751	44596	251925
752	44647	251815
753	44701	251726
754	44757	251650
755	44817	251592
756	44868	251486
757	44927	251426
758	44976	251313
759	45035	251249
760	45094	251190
761	45149	251109
762	45202	251014
763	45252	250905
764	45304	250801
765	45359	250720
766	45411	250623
767	45466	250538
768	45522	250461
769	45582	250409
770	45636	250320
771	45692	250242
772	45753	250193
773	45806	250101
774	45860	250014
775	45923	249977
776	45979	249899
777	46043	249863
778	46105	249822
779	46159	249734
780	46221	249690
781	46277	249613
782	46330	249519
783	46379	249409
784	46437	249344
785	46496	249283
786	46547	249178
787	46604	249111
788	46659	249028
789	46709	248918
790	46760	248817
791	46817	248749
792	46877	248693
793	46936	248631
794	46991	248550
795	47051	248496
796	47110	248439
797	47166	248364
798	47223	248294
799	47277	248205
800	47333	248131
801	47387	248045
802	47438	247947
803	47496	247881
804	47552	247802
805	47605	247715
806	47658	247623
807	47712	247540
808	47770	247475
809	47825	247393
810	47879	247309
811	47935	247233
812	47990	247155
813	48043	247065
814	48091	246948
815	48148	246881
816	48213	246851
817	48270	246781
818	48326	246705
819	48381	246626
820	48434	246537
821	48480	246411
822	48537	246342
823	48595	246281
824	48651	246204
825	48701	246100
826	48757	246028
827	48819	245984
828	48878	245923
829	48933	245844
830	48996	245806
831	49057	245757
832	49119	245713
833	49181	245672
834	49240	245615
835	49294	245526
836	49346	245435
837	49403	245367
838	49465	245320
839	49518	245233
840	49571	245144
841	49623	245054
842	49669	244930
843	49728	244873
844	49794	244849
845	49855	244800
846	49911	244727
847	49971	244673
848	50031	244618
849	50090	244560
850	50137	244443
851	50196	244386
852	50255	244327
853	50308	244235
854	50363	244159
855	50424	244111
856	50476	244018
857	50541	243991
858	50592	243891
859	50647	243813
860	50695	243705
861	50751	243629
862	50807	243556
863	50859	243464
864	50917	243404
865	50964	243290
866	51019	243212
867	51085	243184
868	51142	243120
869	51193	243021
870	51247	242939
871	51291	242809
872	51352	242763
873	51403	242665
874	51462	242610
875	51523	242560
876	51577	242481
877	51634	242411
878	51685	242318
879	51747	242274
880	51811	242238
881	51869	242175
882	51926	242106
883	51986	242052
884	52043	241989
885	52088	241864
886	52147	241807
887	52201	241724
888	52265	241689
889	52321	241621
890	52373	241529
891	52431	241467
892	52492	241416
893	52541	241313
894	52601	241259
895	52652	241166
896	52709	241099
897	52760	241007
898	52825	240975
899	52872	240864
900	52930	240801
901	52982	240711
902	53036	240631
903	53097	240584
904	53145	240476
905	53207	240430
906	53270	240394
907	53321	240300
908	53381	240247
909	53437	240177
910	53482	240054
911	53540	239994
912	53599	239934
913	53656	239870
914	53714	239807
915	53759	239688
916	53815	239617
917	53872	239548
918	53920	239443
919	53981	239397
920	54030	239293
921	54093	239257
922	54155	239210
923	54211	239139
924	54261	239045
925	54313	238956
926	54366	238873
927	54416	238777
928	54479	238738
929	54542	238694
930	54596	238618
931	54653	238552
932	54705	238462
933	54765	238409
934	54825	238360
935	54881	238289
936	54941	238236
937	54999	238173
938	55054	238099
939	55118	238064
940	55177	238008
941	55227	237911
942	55278	237819
943	55331	237738
944	55392	237687
945	55447	237614
946	55507	237561
947	55556	237461
948	55608	237377
949	55664	237307
950	55715	237217
951	55768	237132
952	55826	237071
953	55889	237033
954	55947	236971
955	55997	236877
956	56051	236798
957	56107	236727
958	56166	236674
959	56220	236593
960	56266	236483
961	56319	236402
962	56372	236318
963	56431	236261
964	56490	236207
965	56546	236137
966	56603	236073
967	56661	236011
968	56716	235938
969	56774	235877
970	56833	235821
971	56889	235751
972	56947	235689
973	57008	235642
974	57062	235566
975	57116	235486
976	57180	235453
977	57232	235367
978	57287	235294
979	57336	235198
980	57392	235127
981	57446	235051
982	57496	234955
983	57549	234878
984	57609	234825
985	57656	234717
986	57713	234655
987	57764	234567
988	57820	234498
989	57885	234466
990	57948	234425
991	58006	234363
992	58057	234275
993	58115	234215
994	58170	234143
995	58230	234091
996	58274	233975
997	58331	233911
998	58396	233877
999	58450	233800
1000	58513	233760
1001	58568	233689
1002	58627	233633
1003	58676	233538
1004	58733	233473
1005	58790	233408
1006	58843	233328
1007	58896	233247
1008	58947	233160
1009	59006	233105
1010	59066	233052
1011	59126	233002
1012	59175	232906
1013	59235	232852
1014	59291	232783
1015	59350	232729
1016	59410	232677
1017	59463	232597
1018	59529	232566
1019	59583	232491
1020	59643	232438
1021	59705	232397
1022	59767	232352
1023	59813	232243
1024	59873	232191
1025	59932	232137
1026	59977	232027
1027	60042	231993
1028	60098	231925
1029	60158	231874
1030	60221	231831
1031	60266	231721
1032	60324	231660
1033	60377	231581
1034	60437	231532
1035	60498	231482
1036	60553	231412
1037	60597	231298
1038	60645	231201
1039	60700	231130
1040	60754	231054
1041	60803	230961
1042	60859	230890
1043	60920	230842
1044	60974	230770
1045	61031	230704
1046	61078	230603
1047	61130	230521
1048	61199	230505
1049	61255	230437
1050	61309	230364
1051	61365	230296
1052	61426	230246
1053	61480	230173
1054	61539	230116
1055	61588	230024
1056	61642	229948
1057	61691	229856
1058	61750	229801
1059	61812	229754
1060	61870	229696
1061	61923	229617
1062	61972	229526
1063	62026	229452
1064	62084	229392
1065	62143	229335
1066	62201	229277
1067	62249	229180
1068	62295	229078
1069	62350	229008
1070	62406	228941
1071	62463	228876
1072	62512	228785
1073	62573	228737
1074	62627	228663
1075	62681	228589
1076	62734	228512
1077	62786	228429
1078	62840	228357
1079	62888	228260
1080	62949	228214
1081	63000	228130
1082	63061	228081
1083	63122	228031
1084	63183	227983
1085	63232	227894
1086	63286	227819
1087	63339	227742
1088	63399	227691
1089	63447	227596
1090	63503	227529
1091	63563	227477
1092	63619	227410
1093	63676	227348
1094	63726	227262
1095	63785	227208
1096	63839	227134
1097	63893	227061
1098	63947	226988
1099	64013	226958
1100	64074	226908
1101	64119	226803
1102	64183	226765
1103	64236	226689
1104	64285	226597
1105	64337	226520
1106	64395	226460
1107	64457	226415
1108	64513	226349
1109	64568	226281
1110	64624	226216
1111	64692	226189
1112	64749	226130
1113	64808	226071
1114	64858	225985
1115	64918	225933
1116	64981	225892
1117	65038	225831
1118	65098	225777
1119	65149	225695
1120	65218	225676
1121	65283	225639
1122	65338	225572
1123	65397	225518
1124	65453	225451
1125	65507	225376
1126	65560	225302
1127	65615	225232
1128	65665	225147
1129	65721	225080
1130	65771	224997
1131	65829	224936
1132	65893	224897
1133	65943	224812
1134	65996	224736
1135	66051	224668
1136	66109	224607
1137	66166	224547
1138	66217	224464
1139	66262	224362
1140	66312	224278
1141	66355	224168
1142	66413	224107
1143	66470	224048
1144	66536	224017
1145	66583	223922
1146	66635	223841
1147	66686	223758
1148	66743	223699
1149	66805	223654
1150	66855	223569
1151	66915	223517
1152	66972	223453
1153	67029	223394
1154	67082	223317
1155	67145	223274
1156	67205	223223
1157	67262	223163
1158	67322	223109
1159	67375	223037
1160	67427	222959
1161	67488	222910
1162	67546	222850
1163	67602	222785
1164	67652	222700
1165	67710	222644
1166	67768	222584
1167	67823	222517
1168	67875	222439
1169	67925	222353
1170	67982	222292
1171	68041	222237
1172	68095	222166
1173	68155	222114
1174	68214	222059
1175	68263	221972
1176	68311	221882
1177	68366	221814
1178	68432	221781
1179	68486	221709
1180	68534	221621
1181	68593	221564
1182	68650	221502
1183	68694	221400
1184	68747	221326
1185	68811	221287
1186	68874	221244
1187	68940	221214
1188	68994	221141
1189	69040	221045
1190	69096	220981
1191	69152	220917
1192	69207	220849
1193	69262	220782
1194	69315	220708
1195	69375	220654
1196	69441	220624
1197	69502	220575
1198	69563	220525
1199	69626	220484
1200	69677	220403
1201	69742	220368
1202	69797	220300
1203	69862	220263
1204	69919	220203
1205	69972	220128
1206	70020	220038
1207	70086	220007
1208	70131	219909
1209	70181	219823
1210	70241	219773
1211	70284	219667
1212	70346	219622
1213	70400	219551
1214	70452	219474
1215	70506	219405
1216	70555	219318
1217	70600	219220
1218	70660	219169
1219	70714	219100
1220	70770	219034
1221	70823	218962
1222	70878	218895
1223	70938	218841
1224	71004	218811
1225	71063	218755
1226	71115	218678
1227	71179	218638
1228	71237	218582
1229	71290	218508
1230	71345	218441
1231	71413	218412
1232	71482	218389
1233	71528	218295
1234	71577	218210
1235	71638	218160
1236	71695	218099
1237	71759	218061
1238	71804	217964
1239	71865	217915
1240	71912	217822
1241	71961	217738
1242	72015	217668
1243	72070	217602
1244	72125	217536
1245	72172	217444
1246	72235	217402
1247	72288	217327
1248	72336	217240
1249	72397	217193
1250	72452	217126
1251	72507	217059
1252	72563	216994
1253	72621	216937
1254	72676	216871
1255	72727	216793
1256	72769	216686
1257	72824	216619
1258	72890	216588
1259	72946	216525
1260	73001	216456
1261	73058	216396
1262	73122	216357
1263	73172	216275
1264	73230	216219
1265	73295	216182
1266	73359	216142
1267	73415	216076
1268	73468	216006
1269	73520	215930
1270	73579	215876
1271	73638	215820
1272	73696	215763
1273	73757	215714
1274	73820	215670
1275	73871	215594
1276	73923	215519
1277	73976	215446
1278	74028	215370
1279	74080	215297
1280	74129	215212
1281	74179	215133
1282	74232	215060
1283	74288	214995
1284	74342	214926
1285	74392	214847
1286	74445	214776
1287	74506	214725
1288	74562	214662
1289	74617	214597
1290	74672	214532
1291	74729	214472
1292	74783	214402
1293	74843	214352
1294	74906	214306
1295	74958	214232
1296	75017	214180
1297	75073	214115
1298	75132	214061
1299	75189	214001
1300	75247	213943
1301	75300	213872
1302	75348	213787
1303	75398	213705
1304	75451	213633
1305	75516	213596
1306	75573	213536
1307	75623	213457
1308	75677	213389
1309	75735	213330
1310	75792	213270
1311	75854	213225
1312	75911	213164
1313	75977	213129
1314	76035	213071
1315	76086	212996
1316	76137	212919
1317	76196	212865
1318	76259	212820
1319	76314	212755
1320	76371	212695
1321	76428	212634
1322	76491	212593
1323	76558	212560
1324	76614	212496
1325	76671	212436
1326	76728	212376
1327	76788	212325
1328	76851	212282
1329	76911	212230
1330	76967	212167
1331	77032	212127
1332	77091	212073
1333	77146	212007
1334	77203	211949
1335	77261	211890
1336	77319	211834
1337	77369	211753
1338	77429	211700
1339	77486	211641
1340	77543	211581
1341	77597	211512
1342	77646	211431
1343	77709	211388
1344	77755	211298
1345	77800	211204
1346	77844	211110
1347	77893	211028
1348	77945	210956
1349	78001	210893
1350	78051	210814
1351	78116	210775
1352	78174	210718
1353	78230	210656
1354	78292	210608
1355	78337	210517
1356	78390	210445
1357	78446	210384
1358	78501	210318
1359	78556	210255
1360	78618	210207
1361	78672	210140
1362	78725	210069
1363	78779	210002
1364	78828	209920
1365	78879	209845
1366	78928	209765
1367	78981	209694
1368	79030	209613
1369	79092	209565
1370	79156	209525
1371	79209	209456
1372	79266	209394
1373	79313	209309
1374	79365	209237
1375	79427	209189
1376	79489	209144
1377	79532	209047
1378	79580	208963
1379	79643	208921
1380	79698	208854
1381	79750	208781
1382	79818	208751
1383	79881	208707
1384	79942	208659
1385	79999	208600
1386	80051	208527
1387	80103	208453
1388	80154	208378
1389	80212	208321
1390	80275	208278
1391	80325	208199
1392	80390	208162
1393	80440	208082
1394	80495	208018
1395	80552	207959
1396	80610	207901
1397	80664	207835
1398	80721	207774
1399	80789	207743
1400	80845	207681
1401	80911	207645
1402	80962	207570
1403	81011	207491
1404	81074	207446
1405	81133	207393
1406	81186	207322
1407	81236	207245
1408	81296	207193
1409	81346	207116
1410	81397	207041
1411	81449	206970
1412	81508	206914
1413	81554	206827
1414	81602	206745
1415	81659	206686
1416	81712	206615
1417	81764	206544
1418	81817	206476
1419	81866	206395
1420	81921	206331
1421	81980	206277
1422	82031	206203
1423	82089	206145
1424	82138	206065
1425	82192	206000
1426	82248	205938
1427	82304	205876
1428	82361	205818
1429	82415	205750
1430	82469	205684
1431	82525	205622
1432	82581	205559
1433	82638	205500
1434	82692	205434
1435	82741	205356
1436	82800	205302
1437	82865	205262
1438	82928	205217
1439	82976	205136
1440	83038	205090
1441	83092	205023
1442	83156	204982
1443	83207	204905
1444	83264	204849
1445	83319	204784
1446	83381	204736
1447	83439	204680
1448	83491	204608
1449	83545	204542
1450	83603	204486
1451	83661	204428
1452	83720	204374
1453	83780	204322
1454	83826	204235
1455	83884	204180
1456	83933	204102
1457	83991	204044
1458	84056	204005
1459	84121	203966
1460	84169	203885
1461	84219	203808
1462	84271	203737
1463	84327	203675
1464	84377	203600
1465	84425	203519
1466	84471	203434
1467	84529	203376
1468	84589	203325
1469	84644	203260
1470	84699	203199
1471	84750	203124
1472	84806	203063
1473	84873	203028
1474	84925	202957
1475	84989	202914
1476	85036	202832
1477	85085	202753
1478	85132	202672
1479	85194	202623
1480	85249	202561
1481	85300	202489
1482	85358	202430
1483	85413	202368
1484	85471	202312
1485	85522	202237
1486	85574	202168
1487	85633	202113
1488	85678	202025
1489	85738	201974
1490	85790	201904
1491	85844	201837
1492	85893	201760
1493	85954	201710
1494	86002	201632
1495	86054	201561
1496	86112	201503
1497	86163	201431
1498	86220	201372
1499	86289	201341
1500	86351	201294
1501	86415	201251
1502	86472	201194
1503	86520	201114
1504	86570	201039
1505	86630	200986
1506	86693	200943
1507	86756	200897
1508	86800	200809
1509	86855	200745
1510	86905	200670
1511	86952	200589
1512	87012	200536
1513	87064	200466
1514	87119	200402
1515	87180	200355
1516	87241	200304
1517	87283	200210
1518	87339	200150
1519	87388	200072
1520	87440	200004
1521	87505	199962
1522	87561	199903
1523	87617	199841
1524	87670	199773
1525	87728	199716
1526	87778	199643
1527	87836	199587
1528	87877	199490
1529	87922	199405
1530	87976	199339
1531	88030	199275
1532	88087	199216
1533	88144	199158
1534	88202	199100
1535	88256	199036
1536	88314	198981
1537	88371	198922
1538	88418	198842
1539	88472	198776
1540	88524	198705
1541	88569	198620
1542	88626	198563
1543	88676	198487
1544	88742	198450
1545	88793	198377
1546	88847	198312
1547	88904	198254
1548	88951	198174
1549	89009	198118
1550	89062	198051
1551	89123	198002
1552	89172	197923
1553	89230	197868
1554	89298	197834
1555	89357	197781
1556	89409	197711
1557	89469	197660
1558	89520	197588
1559	89569	197512
1560	89621	197442
1561	89675	197377
1562	89735	197326
1563	89797	197279
1564	89858	197229
1565	89914	197168
1566	89977	197124
1567	90024	197043
1568	90087	196997
1569	90145	196942
1570	90196	196871
1571	90253	196813
1572	90308	196748
1573	90373	196708
1574	90434	196659
1575	90497	196614
1576	90549	196544
1577	90598	196469
1578	90653	196407
1579	90699	196323
1580	90758	196270
1581	90819	196221
1582	90886	196184
1583	90942	196122
1584	90983	196031
1585	91042	195977
1586	91093	195906
1587	91151	195849
1588	91206	195786
1589	91261	195724
1590	91322	195674
1591	91385	195630
1592	91450	195587
1593	91503	195521
1594	91555	195452
1595	91624	195418
1596	91676	195350
1597	91732	195290
1598	91794	195243
1599	91861	195204
1600	91914	195138
1601	91960	195056
1602	92021	195006
1603	92077	194946
1604	92124	194868
1605	92174	194795
1606	92222	194717
1607	92271	194643
1608	92317	194560
1609	92372	194499
1610	92421	194423
1611	92468	194345
1612	92524	194285
1613	92579	194222
1614	92627	194143
1615	92680	194079
1616	92733	194012
1617	92797	193968
1618	92847	193896
1619	92903	193836
1620	92954	193764
1621	93004	193692
1622	93053	193617
1623	93102	193542
1624	93164	193496
1625	93221	193438
1626	93275	193374
1627	93339	193328
1628	93399	193277
1629	93461	193229
1630	93517	193169
1631	93567	193098
1632	93622	193035
1633	93677	192973
1634	93734	192915
1635	93790	192855
1636	93853	192809
1637	93907	192745
1638	93954	192666
1639	94009	192604
1640	94057	192529
1641	94114	192470
1642	94172	192414
1643	94219	192336
1644	94280	192285
1645	94331	192215
1646	94382	192145
1647	94440	192091
1648	94498	192033
1649	94547	191959
1650	94592	191876
1651	94633	191788
1652	94693	191735
1653	94743	191664
1654	94800	191605
1655	94853	191539
1656	94898	191458
1657	94955	191399
1658	95011	191340
1659	95073	191293
1660	95122	191218
1661	95188	191179
1662	95245	191120
1663	95287	191032
1664	95345	190977
